Problem,Damage,Regeneration,Tournament_size,alpha,BestScore,WorstScore,MeanScore,StdDev
sfp,0.5,1.0,13,0.1,-74200,-146409,-112738.84,15152.689386618698
sfp,0.5,1.0,13,0.2,-62898,-148919,-110575.68,18390.576066528625
sfp,0.5,1.0,13,0.3,-53503,-152188,-96119.22,22920.004262643404
sfp,0.5,1.0,13,0.4,-35513,-158455,-85130.86,27069.00129337646
sfp,0.5,1.0,13,0.5,-32838,-137082,-83130.44,23826.677828288633
sfp,0.5,1.0,13,0.6,-47225,-148099,-88668.34,24510.41211537893
sfp,0.5,1.0,13,0.7,-51601,-139722,-94314.5,23136.37753051877
sfp,0.5,1.0,13,0.8,-61187,-180864,-111162.46,22273.73360216019
sfp,0.5,1.0,13,0.9,-92064,-163023,-123797.8,16553.309603107366
sfp,0.5,1.0,13,1.0,-93006,-162921,-125631.22,14517.945083255005
sfp,0.5,1.0,14,0.0,-98692,-157041,-125322.94,14970.80969060274
sfp,0.5,1.0,14,0.1,-81833,-174031,-120556.4,19702.498325991917
sfp,0.5,1.0,14,0.2,-74475,-152464,-117513.2,18761.074733150475
sfp,0.5,1.0,14,0.3,-64655,-149214,-100980.3,24348.369680367447
sfp,0.5,1.0,14,0.4,-41179,-147311,-93560.7,24648.54813147817
sfp,0.5,1.0,14,0.5,-36732,-166881,-89239.36,29480.63232766868
sfp,0.5,1.0,14,0.6,-50057,-143097,-94812.52,24505.874369669833
sfp,0.5,1.0,14,0.7,-43704,-164221,-98774.96,28119.845037573425
sfp,0.5,1.0,14,0.8,-73642,-173400,-111565.82,20209.955650003343
sfp,0.5,1.0,14,0.9,-79050,-154430,-123775.2,17346.236824140953
sfp,0.5,1.0,14,1.0,-101116,-166803,-132997.28,16139.57167835678
sfp,0.5,1.0,15,0.0,-103346,-158825,-133222.68,15514.794973804317
sfp,0.5,1.0,15,0.1,-83748,-159995,-126559.2,15706.134504110949
sfp,0.5,1.0,15,0.2,-81823,-165475,-125014.68,21400.845825779306
sfp,0.5,1.0,15,0.3,-50417,-159360,-109281.22,24355.326435236682
sfp,0.5,1.0,15,0.4,-52048,-153556,-94250.92,27461.431265998188
sfp,0.5,1.0,15,0.5,-39575,-164422,-93401.56,29404.379589220018
sfp,0.5,1.0,15,0.6,-28273,-165786,-92015.84,31116.927840305434
sfp,0.5,1.0,15,0.7,-62418,-164216,-106403.62,25910.572095614578
sfp,0.5,1.0,15,0.8,-71745,-163277,-117194.78,22758.888399821073
sfp,0.5,1.0,15,0.9,-90066,-164597,-128210.18,16528.996691269556
sfp,0.5,1.0,15,1.0,-94231,-162054,-131190.06,16818.33725360264
sfp,0.5,1.0,16,0.0,-92339,-178449,-138219.8,19899.791446963787
sfp,0.5,1.0,16,0.1,-99225,-163637,-132295.96,16290.325111650329
sfp,0.5,1.0,16,0.2,-83471,-161289,-118342.36,17380.657831142795
sfp,0.5,1.0,16,0.3,-71017,-162728,-117052.88,21957.564781372348
sfp,0.5,1.0,16,0.4,-40357,-171425,-110660.46,34423.81102786327
sfp,0.5,1.0,16,0.5,-48889,-161194,-93693.3,32269.82458054558
sfp,0.5,1.0,16,0.6,-37756,-161549,-91776.3,28127.057257548073
sfp,0.5,1.0,16,0.7,-66074,-177377,-108975.16,28264.265167226007
sfp,0.5,1.0,16,0.8,-83389,-172499,-123373.82,20669.87595876212
sfp,0.5,1.0,16,0.9,-96460,-158837,-129450.7,15038.26242710675
sfp,0.5,1.0,16,1.0,-100238,-178577,-140213.7,17907.730547368163
sfp,0.6,0.0,2,0.0,-48424,-107749,-72378.98,12934.465774709943
sfp,0.6,0.0,2,0.1,-45933,-123967,-71980.16,15047.328452775739
sfp,0.6,0.0,2,0.2,-43324,-113446,-68521.48,13980.065471278183
sfp,0.6,0.0,2,0.3,-39666,-121092,-65401.26,17470.642414049686
sfp,0.6,0.0,2,0.4,-37386,-103434,-59278.1,15396.519735621676
sfp,0.6,0.0,2,0.5,-35711,-101029,-61567.78,15108.839717320237
sfp,0.6,0.0,2,0.6,-42258,-108890,-67444.34,14932.602745656626
sfp,0.6,0.0,2,0.7,-49518,-123811,-77169.36,16965.51721816933
sfp,0.6,0.0,2,0.8,-58190,-132524,-87892.52,16488.997891903062
sfp,0.6,0.0,2,0.9,-57542,-123005,-90927.96,17751.474687760565
sfp,0.6,0.0,2,1.0,-59825,-126783,-87503.98,17158.174984406418
sfp,0.6,0.0,3,0.0,-54280,-111536,-83185.54,13575.934238848942
sfp,0.6,0.0,3,0.1,-48845,-135470,-90107.32,18070.295811409305
sfp,0.6,0.0,3,0.2,-40809,-144144,-91352.76,23890.177859222942
sfp,0.6,0.0,3,0.3,-49157,-130205,-80076.18,19466.05190171875
sfp,0.6,0.0,3,0.4,-43406,-108675,-72765.18,17541.412740316056
sfp,0.6,0.0,3,0.5,-36514,-121503,-72151.9,21146.383022847658
sfp,0.6,0.0,3,0.6,-40868,-124196,-79460.7,19640.392482517935
sfp,0.6,0.0,3,0.7,-46212,-142223,-92234.82,20095.015095829927
sfp,0.6,0.0,3,0.8,-68929,-128469,-105341.92,14148.842045127198
sfp,0.6,0.0,3,0.9,-69233,-157827,-111167.72,17974.272549260568
sfp,0.6,0.0,3,1.0,-67352,-153331,-99172.8,17391.84987637741
sfp,0.6,0.0,4,0.0,-68082,-135813,-93642.26,15165.994457001358
sfp,0.6,0.0,4,0.1,-63301,-167962,-98909.48,20221.716833228213
sfp,0.6,0.0,4,0.2,-49417,-143210,-95949.16,24174.234405166142
sfp,0.6,0.0,4,0.3,-31546,-158390,-92273.38,22842.66029030698
sfp,0.6,0.0,4,0.4,-38371,-119313,-77372.98,20373.57197448675
sfp,0.6,0.0,4,0.5,-41083,-132519,-86676.4,22666.493676610786
sfp,0.6,0.0,4,0.6,-48349,-138615,-86665.56,19104.45169102463
sfp,0.6,0.0,4,0.7,-70351,-147594,-100871.02,17632.216812819814
sfp,0.6,0.0,4,0.8,-75744,-168453,-119049.82,20488.176844109636
sfp,0.6,0.0,4,0.9,-92779,-180662,-128119.76,19089.3330268664
sfp,0.6,0.0,4,1.0,-74156,-143502,-105827.2,17184.036557461208
sfp,0.6,0.0,5,0.0,-72905,-150129,-103574,16371.601160895307
sfp,0.6,0.0,5,0.1,-77882,-171130,-112192.32,20507.840467250666
sfp,0.6,0.0,5,0.2,-64619,-213949,-113779.4,28455.116636842777
sfp,0.6,0.0,5,0.3,-49557,-152234,-96822.34,23903.301281357497
sfp,0.6,0.0,5,0.4,-54230,-160756,-97323.66,27705.813234851812
sfp,0.6,0.0,5,0.5,-45685,-148217,-90749.84,22224.452073648015
sfp,0.6,0.0,5,0.6,-52266,-175169,-96261.5,25386.935697965855
sfp,0.6,0.0,5,0.7,-69351,-160572,-107143.2,21261.12244046799
sfp,0.6,0.0,5,0.8,-81047,-163701,-120062.38,19093.26997457588
sfp,0.6,0.0,5,0.9,-97183,-169226,-133558.64,19387.730424436282
sfp,0.6,0.0,5,1.0,-85783,-176474,-124470.06,22362.524887026
sfp,0.6,0.0,6,0.0,-79757,-169521,-115557.76,18106.168404954467
sfp,0.6,0.0,6,0.1,-84714,-190289,-123336.52,21038.083229443208
sfp,0.6,0.0,6,0.2,-80367,-171884,-114117.2,19953.203985979857
sfp,0.6,0.0,6,0.3,-52348,-177391,-106246.12,26200.725094063597
sfp,0.6,0.0,6,0.4,-46470,-175704,-97776.9,26116.18711368761
sfp,0.6,0.0,6,0.5,-47769,-144854,-94299.42,24310.763775550375
sfp,0.6,0.0,6,0.6,-55999,-213952,-103516.88,30635.473510455096
sfp,0.6,0.0,6,0.7,-74688,-162486,-115152.36,21591.081685676403
sfp,0.6,0.0,6,0.8,-94365,-194577,-127724.86,22759.04835624813
sfp,0.6,0.0,6,0.9,-103178,-177924,-137283.24,18460.0991015537
sfp,0.6,0.0,6,1.0,-94458,-184774,-129522.44,21429.19766909682
sfp,0.6,0.0,7,0.0,-73400,-173564,-115491.16,21550.864477532672
sfp,0.6,0.0,7,0.1,-83018,-174649,-124796.38,20672.74355763143
sfp,0.6,0.0,7,0.2,-88915,-184680,-127009.12,23600.863258718626
sfp,0.6,0.0,7,0.3,-49676,-211896,-109371.48,33066.82144659847
sfp,0.6,0.0,7,0.4,-51905,-191742,-104738.52,27495.11539568512
sfp,0.6,0.0,7,0.5,-52328,-199312,-95689.2,28756.685417552588
sfp,0.6,0.0,7,0.6,-53987,-172396,-110890.28,28371.868739960555
sfp,0.6,0.0,7,0.7,-76609,-170535,-118656.48,22209.007884961582
sfp,0.6,0.0,7,0.8,-88873,-166109,-135363.38,16878.245690454532
sfp,0.6,0.0,7,0.9,-91757,-194948,-142706.92,22578.06534240067
sfp,0.6,0.0,7,1.0,-102978,-175780,-132502.72,17962.373715960726
sfp,0.6,0.0,8,0.0,-83985,-171023,-123058.6,19965.313321879432
sfp,0.6,0.0,8,0.1,-99715,-240008,-133990.5,23605.108142484063
sfp,0.6,0.0,8,0.2,-74240,-181964,-128654.28,24600.56876813864
sfp,0.6,0.0,8,0.3,-50431,-184391,-119979.88,27399.72421776898
sfp,0.6,0.0,8,0.4,-42838,-204064,-105787.5,35547.83719833869
sfp,0.6,0.0,8,0.5,-55847,-204380,-107120.08,30511.826879826283
sfp,0.6,0.0,8,0.6,-64565,-199001,-112837.06,24454.229251023895
sfp,0.6,0.0,8,0.7,-69025,-191624,-117841.38,25861.212751437277
sfp,0.6,0.0,8,0.8,-93038,-197473,-132721.5,18270.13898191164
sfp,0.6,0.0,8,0.9,-95450,-202884,-148308.62,21813.380094299173
sfp,0.6,0.0,8,1.0,-95262,-184126,-138192.92,23279.350558863298
sfp,0.6,0.0,9,0.0,-100354,-172573,-130462.86,17476.92728563425
sfp,0.6,0.0,9,0.1,-78968,-190617,-134529.98,23968.87850005945
sfp,0.6,0.0,9,0.2,-86710,-206651,-133410.24,26639.406249557807
sfp,0.6,0.0,9,0.3,-64407,-200653,-123053.08,28385.672667911113
sfp,0.6,0.0,9,0.4,-59241,-224361,-110561.06,34581.382164165756
sfp,0.6,0.0,9,0.5,-49071,-171377,-103553.9,27583.134629142274
sfp,0.6,0.0,9,0.6,-61414,-174524,-114222.7,27808.971911699904
sfp,0.6,0.0,9,0.7,-93375,-187529,-124439.02,20293.649015062092
sfp,0.6,0.0,9,0.8,-94959,-195199,-137797.62,21402.87284253863
sfp,0.6,0.0,9,0.9,-110383,-196353,-150996.32,22379.142409787535
sfp,0.6,0.0,9,1.0,-99963,-197141,-141583.76,21779.241726610282
sfp,0.6,0.0,10,0.0,-84981,-187465,-134511.98,21409.283958410117
sfp,0.6,0.0,10,0.1,-97781,-217355,-143942.14,25464.684726996056
sfp,0.6,0.0,10,0.2,-87209,-191332,-138340.24,24650.61444493125
sfp,0.6,0.0,10,0.3,-66114,-192863,-125734.96,28730.388166581546
sfp,0.6,0.0,10,0.4,-58833,-212342,-120857.02,30698.935626360544
sfp,0.6,0.0,10,0.5,-55230,-196289,-112775.02,30806.659973354424
sfp,0.6,0.0,10,0.6,-51598,-189590,-112489.86,30855.097475867842
sfp,0.6,0.0,10,0.7,-71340,-203226,-122337.42,29128.60496396164
sfp,0.6,0.0,10,0.8,-99661,-179767,-138397.3,16786.029521963937
sfp,0.6,0.0,10,0.9,-113390,-239583,-156333.26,21271.715615265606
sfp,0.6,0.0,10,1.0,-92760,-197029,-145889.04,21508.03958937121
sfp,0.6,0.0,11,0.0,-97810,-188771,-140096.22,18623.922058153144
sfp,0.6,0.0,11,0.1,-87906,-230422,-145751.82,29650.05852263213
sfp,0.6,0.0,11,0.2,-100857,-208231,-141043.5,21822.450836237436
sfp,0.6,0.0,11,0.3,-79305,-196501,-131911.62,27027.367175596104
sfp,0.6,0.0,11,0.4,-61396,-205798,-114295.34,34002.673646143216
sfp,0.6,0.0,11,0.5,-46811,-197015,-123039.06,34729.18029049041
sfp,0.6,0.0,11,0.6,-55177,-183301,-118818.56,33638.532994269095
sfp,0.6,0.0,11,0.7,-77647,-212134,-127054.32,29186.213097926066
sfp,0.6,0.0,11,0.8,-87802,-216846,-142171.66,24239.174062013157
sfp,0.6,0.0,11,0.9,-104978,-232525,-158436.64,21880.60710249781
sfp,0.6,0.0,11,1.0,-109472,-203291,-152622.34,20819.249157793507
sfp,0.6,0.0,12,0.0,-109860,-190969,-145322.28,19875.925481766495
sfp,0.6,0.0,12,0.1,-112792,-188162,-146488.34,19107.54288992188
sfp,0.6,0.0,12,0.2,-96918,-196582,-146825.04,20662.595497474293
sfp,0.6,0.0,12,0.3,-41603,-188128,-131043.68,27978.89536151512
sfp,0.6,0.0,12,0.4,-53404,-180460,-122786.04,30325.473366401497
sfp,0.6,0.0,12,0.5,-64789,-178312,-112645.58,31380.11331913957
sfp,0.6,0.0,12,0.6,-58137,-179588,-114795.42,30461.786571140477
sfp,0.6,0.0,12,0.7,-81898,-210912,-122799.32,24441.812938737683
sfp,0.6,0.0,12,0.8,-81444,-192025,-146645.9,21930.485168470164
sfp,0.6,0.0,12,0.9,-119159,-217560,-168481.1,20313.334075811144
sfp,0.6,0.0,12,1.0,-95335,-201305,-155493.32,20605.236761006723
sfp,0.6,0.0,13,0.0,-121286,-199390,-156469,19018.752260624788
sfp,0.6,0.0,13,0.1,-114391,-200908,-150683.6,18719.940195918778
sfp,0.6,0.0,13,0.2,-95712,-194037,-141101.54,24065.291119403326
sfp,0.6,0.0,13,0.3,-59871,-188791,-125683.48,28765.565158844962
sfp,0.6,0.0,13,0.4,-49159,-190732,-130043.08,33527.552941399816
sfp,0.6,0.0,13,0.5,-62715,-201545,-122931.2,33883.25948708872
sfp,0.6,0.0,13,0.6,-76709,-183463,-122456.04,26936.944182975447
sfp,0.6,0.0,13,0.7,-76200,-242728,-138169.06,31516.160316224425
sfp,0.6,0.0,13,0.8,-108840,-226969,-152508.52,25366.23947839139
sfp,0.6,0.0,13,0.9,-90255,-225975,-158508.94,21681.59758441829
sfp,0.6,0.0,13,1.0,-127157,-213181,-163056.82,20417.513305473407
sfp,0.6,0.0,14,0.0,-115373,-208416,-155827.5,20255.53280852278
sfp,0.6,0.0,14,0.1,-127035,-218073,-161359.68,20745.647593140482
sfp,0.6,0.0,14,0.2,-97179,-225454,-155448.54,27705.748352348714
sfp,0.6,0.0,14,0.3,-93639,-195522,-135434.32,21414.984737890467
sfp,0.6,0.0,14,0.4,-70395,-217888,-129360.72,34374.27756809099
sfp,0.6,0.0,14,0.5,-65524,-197964,-121449.4,33974.63125837949
sfp,0.6,0.0,14,0.6,-57854,-196462,-118135.96,36565.04667695863
sfp,0.6,0.0,14,0.7,-85678,-190828,-138329,25523.79816595341
sfp,0.6,0.0,14,0.8,-108915,-212272,-150475.54,22717.48936546017
sfp,0.6,0.0,14,0.9,-124221,-211035,-170048.28,18669.547283122178
sfp,0.6,0.0,14,1.0,-121277,-217309,-170084.68,22545.485417525095
sfp,0.6,0.0,15,0.0,-122581,-213078,-169435.12,19869.276131387025
sfp,0.6,0.0,15,0.1,-128693,-230447,-169767.36,22508.29368210749
sfp,0.6,0.0,15,0.2,-106383,-212558,-154889.16,21593.55905513853
sfp,0.6,0.0,15,0.3,-56175,-196303,-139414.68,30250.01977900517
sfp,0.6,0.0,15,0.4,-74204,-211434,-140023.4,38235.605072566934
sfp,0.6,0.0,15,0.5,-53512,-214102,-128903.82,41417.391339077425
sfp,0.6,0.0,15,0.6,-65668,-213082,-124926.82,33907.142200300936
sfp,0.6,0.0,15,0.7,-85309,-187558,-137925.94,26393.626356786077
sfp,0.6,0.0,15,0.8,-121376,-203477,-157756.72,20883.66840872825
sfp,0.6,0.0,15,0.9,-129942,-215244,-170228.4,19121.768526782158
sfp,0.6,0.0,15,1.0,-130117,-231949,-172713.74,20954.824361780302
sfp,0.6,0.0,16,0.0,-112376,-214966,-175563.46,22006.881460134424
sfp,0.6,0.0,16,0.1,-132970,-237366,-176817.72,24049.47890057886
sfp,0.6,0.0,16,0.2,-94480,-228671,-161794.66,24519.128351695923
sfp,0.6,0.0,16,0.3,-86890,-218157,-148777.48,30431.54879078149
sfp,0.6,0.0,16,0.4,-69971,-212282,-135987.34,31466.81272265841
sfp,0.6,0.0,16,0.5,-75786,-191874,-129080.36,28493.915734201135
sfp,0.6,0.0,16,0.6,-73599,-204487,-133833.28,38995.186621878114
sfp,0.6,0.0,16,0.7,-93085,-216053,-145836.1,29973.18158651776
sfp,0.6,0.0,16,0.8,-81503,-238234,-161575.06,34332.99499197202
sfp,0.6,0.0,16,0.9,-131042,-217292,-176010.7,20567.547300769427
sfp,0.6,0.0,16,1.0,-114543,-217680,-185116.52,22086.357816571584
sfp,0.6,0.1,2,0.0,-47581,-97756,-69661.96,11083.906586707466
sfp,0.6,0.1,2,0.1,-40457,-108211,-65995.18,15100.463459153314
sfp,0.6,0.1,2,0.2,-35252,-125680,-64034.58,17627.747743074535
sfp,0.6,0.1,2,0.3,-33727,-98704,-62005.26,14802.76947724062
sfp,0.6,0.1,2,0.4,-28118,-94289,-55085.22,15025.686818883976
sfp,0.6,0.1,2,0.5,-28900,-96743,-58111.94,17208.901718101166
sfp,0.6,0.1,2,0.6,-39316,-86481,-60855.34,11458.362893021118
sfp,0.6,0.1,2,0.7,-40138,-119682,-72141.18,17464.52516656177
sfp,0.6,0.1,2,0.8,-61924,-115321,-85299.6,13371.3730050738
sfp,0.6,0.1,2,0.9,-60841,-127982,-93039.68,16652.761351505764
sfp,0.6,0.1,2,1.0,-59246,-107520,-82146.28,12356.539494832157
sfp,0.6,0.1,3,0.0,-52096,-120187,-79048.14,13353.085518244501
sfp,0.6,0.1,3,0.1,-54665,-126274,-84978.8,17706.307769163126
sfp,0.6,0.1,3,0.2,-46577,-126116,-81879.46,19582.35518366429
sfp,0.6,0.1,3,0.3,-40843,-114883,-71368.22,19817.68278664902
sfp,0.6,0.1,3,0.4,-30348,-98404,-69288.28,19646.784694141665
sfp,0.6,0.1,3,0.5,-34217,-103768,-64618.7,17527.146485625417
sfp,0.6,0.1,3,0.6,-41886,-119179,-71057.92,17484.75301844205
sfp,0.6,0.1,3,0.7,-45748,-115855,-81426.9,15916.292453947679
sfp,0.6,0.1,3,0.8,-60652,-140533,-95177.98,15990.919562957584
sfp,0.6,0.1,3,0.9,-73334,-148963,-102990.04,15825.00501590661
sfp,0.6,0.1,3,1.0,-57394,-135061,-92198.76,15630.341293830812
sfp,0.6,0.1,4,0.0,-67849,-135064,-92392.08,15049.282005844285
sfp,0.6,0.1,4,0.1,-63785,-150870,-96685.14,17266.524142385806
sfp,0.6,0.1,4,0.2,-56258,-133333,-89818.2,17969.19241481977
sfp,0.6,0.1,4,0.3,-46266,-151375,-85342.2,23929.590358689675
sfp,0.6,0.1,4,0.4,-39909,-117751,-73687.86,20160.646492114283
sfp,0.6,0.1,4,0.5,-38764,-133790,-76510.36,19904.941430135957
sfp,0.6,0.1,4,0.6,-45530,-127239,-77072.08,16031.077652090235
sfp,0.6,0.1,4,0.7,-43030,-157640,-85887.6,18319.29979278573
sfp,0.6,0.1,4,0.8,-66379,-153751,-106054.18,17740.15785734934
sfp,0.6,0.1,4,0.9,-84274,-155022,-114079.08,17684.438515998252
sfp,0.6,0.1,4,1.0,-63989,-158025,-106997.04,19407.14700242871
sfp,0.6,0.1,5,0.0,-69698,-139443,-99545.66,17590.759823491284
sfp,0.6,0.1,5,0.1,-69351,-160288,-107402.84,19195.80583586329
sfp,0.6,0.1,5,0.2,-55545,-157076,-107389.86,23269.974545481284
sfp,0.6,0.1,5,0.3,-38842,-146553,-94773.3,20920.552076699063
sfp,0.6,0.1,5,0.4,-43992,-160056,-87539,24108.76406908441
sfp,0.6,0.1,5,0.5,-27620,-143529,-78794,23570.916881891997
sfp,0.6,0.1,5,0.6,-38389,-123438,-84598.34,19290.288000103545
sfp,0.6,0.1,5,0.7,-65442,-147682,-95880.06,19001.103062942726
sfp,0.6,0.1,5,0.8,-73334,-141561,-105593.12,18502.14291796317
sfp,0.6,0.1,5,0.9,-83133,-195291,-119773.58,23498.862101056933
sfp,0.6,0.1,5,1.0,-78933,-165475,-111291.2,18524.0564749116
sfp,0.6,0.1,6,0.0,-65475,-134476,-100864.3,16434.471755665138
sfp,0.6,0.1,6,0.1,-82718,-156368,-111271.74,18310.22089146621
sfp,0.6,0.1,6,0.2,-76867,-186711,-109150.26,21350.195175526176
sfp,0.6,0.1,6,0.3,-48008,-155638,-94352.74,23694.514498051387
sfp,0.6,0.1,6,0.4,-54990,-173877,-85555.96,23951.812586993263
sfp,0.6,0.1,6,0.5,-43341,-171383,-92751.72,26712.40266704833
sfp,0.6,0.1,6,0.6,-49598,-141476,-91941.74,22435.698174197154
sfp,0.6,0.1,6,0.7,-46339,-160178,-96702.42,21611.022946153746
sfp,0.6,0.1,6,0.8,-80757,-152823,-114376.3,17847.54001599237
sfp,0.6,0.1,6,0.9,-86271,-169195,-128818.6,19178.88407619597
sfp,0.6,0.1,6,1.0,-81194,-160245,-116687.4,21151.98168744769
sfp,0.6,0.1,7,0.0,-75751,-163959,-104111.44,16404.59743941886
sfp,0.6,0.1,7,0.1,-86135,-172864,-118407.68,17769.435260788312
sfp,0.6,0.1,7,0.2,-72609,-169984,-112236.26,22425.424218506992
sfp,0.6,0.1,7,0.3,-51714,-156303,-105498.32,22070.746090641136
sfp,0.6,0.1,7,0.4,-47063,-182142,-92330.84,29622.628862904585
sfp,0.6,0.1,7,0.5,-39878,-140607,-84605.34,24427.311657249724
sfp,0.6,0.1,7,0.6,-49613,-161769,-93679.08,26436.566413749184
sfp,0.6,0.1,7,0.7,-53152,-175233,-100920.5,25067.440279643022
sfp,0.6,0.1,7,0.8,-75769,-175459,-123969.8,22704.023475128448
sfp,0.6,0.1,7,0.9,-77439,-179490,-132166.8,21579.135889907688
sfp,0.6,0.1,7,1.0,-91026,-173419,-122329.58,19528.697659838654
sfp,0.6,0.1,8,0.0,-79268,-162404,-115681.98,16656.436379884588
sfp,0.6,0.1,8,0.1,-82205,-175704,-125961.9,19009.01643876894
sfp,0.6,0.1,8,0.2,-69822,-153906,-114827.52,19876.94636983729
sfp,0.6,0.1,8,0.3,-44400,-183117,-102568.38,31872.308762828292
sfp,0.6,0.1,8,0.4,-56360,-145497,-93450.44,21504.514812305184
sfp,0.6,0.1,8,0.5,-47097,-158038,-92713.78,26470.257760161454
sfp,0.6,0.1,8,0.6,-47816,-162726,-97038.86,26187.8184424728
sfp,0.6,0.1,8,0.7,-58842,-174605,-107962.38,24053.27805644828
sfp,0.6,0.1,8,0.8,-68299,-176740,-119666.86,20630.476913389026
sfp,0.6,0.1,8,0.9,-101047,-187464,-135539.16,21005.940653762395
sfp,0.6,0.1,8,1.0,-95826,-191488,-127932.72,20754.281945248244
sfp,0.6,0.1,9,0.0,-87364,-159444,-121759.5,18756.67664990202
sfp,0.6,0.1,9,0.1,-85889,-194459,-127095.08,23725.869986276884
sfp,0.6,0.1,9,0.2,-74401,-186755,-119988.68,22534.9537634316
sfp,0.6,0.1,9,0.3,-52252,-164129,-105214.5,25117.73740805489
sfp,0.6,0.1,9,0.4,-47874,-181943,-110102.18,29665.399039814525
sfp,0.6,0.1,9,0.5,-38799,-162034,-93006.68,28955.547765948453
sfp,0.6,0.1,9,0.6,-50976,-151955,-93172,26181.946970056622
sfp,0.6,0.1,9,0.7,-64715,-193363,-108578.66,21386.048674368274
sfp,0.6,0.1,9,0.8,-89078,-180607,-122908.18,20308.021353481716
sfp,0.6,0.1,9,0.9,-103292,-172629,-138675.68,18170.009647476465
sfp,0.6,0.1,9,1.0,-89876,-184989,-129247.02,18556.460805116818
sfp,0.6,0.1,10,0.0,-88495,-168964,-127675.36,17771.537757772072
sfp,0.6,0.1,10,0.1,-91885,-202321,-126814.14,18531.27468991438
sfp,0.6,0.1,10,0.2,-63566,-161753,-121614.76,21588.922579538474
sfp,0.6,0.1,10,0.3,-62628,-170379,-110158.8,25278.917779890202
sfp,0.6,0.1,10,0.4,-36430,-183550,-100039.08,29091.92857543768
sfp,0.6,0.1,10,0.5,-38956,-161969,-104408.44,28264.657970154105
sfp,0.6,0.1,10,0.6,-44661,-210295,-108439.28,32760.524782769415
sfp,0.6,0.1,10,0.7,-51904,-183738,-110628.84,28770.769182655382
sfp,0.6,0.1,10,0.8,-84525,-173071,-122777.94,21951.83647136873
sfp,0.6,0.1,10,0.9,-90283,-178709,-138667.26,18165.6891911142
sfp,0.6,0.1,10,1.0,-99936,-176562,-132728.42,18607.882393957323
sfp,0.6,0.1,11,0.0,-99165,-161172,-133582.04,16126.807558819064
sfp,0.6,0.1,11,0.1,-86980,-176467,-131914.4,19612.635783273672
sfp,0.6,0.1,11,0.2,-78409,-178694,-123054.06,19778.152013723608
sfp,0.6,0.1,11,0.3,-66676,-186521,-116189,26056.933699818455
sfp,0.6,0.1,11,0.4,-47616,-204009,-109223.86,31057.16060192028
sfp,0.6,0.1,11,0.5,-50651,-170063,-102095.7,29454.296695153364
sfp,0.6,0.1,11,0.6,-48551,-154417,-98056.08,24831.912264828967
sfp,0.6,0.1,11,0.7,-59371,-179349,-111800.32,24400.29919642589
sfp,0.6,0.1,11,0.8,-91493,-201199,-128219.26,23794.926689433407
sfp,0.6,0.1,11,0.9,-100049,-192993,-140988.42,19903.220016471747
sfp,0.6,0.1,11,1.0,-102848,-200396,-141105.56,21159.734215914985
sfp,0.6,0.1,12,0.0,-101691,-181300,-136962.64,18155.15388539709
sfp,0.6,0.1,12,0.1,-90570,-179357,-134705.12,19248.423430419818
sfp,0.6,0.1,12,0.2,-92924,-190448,-128544.2,21238.46331829233
sfp,0.6,0.1,12,0.3,-69980,-176212,-118807.48,25276.899946547146
sfp,0.6,0.1,12,0.4,-43703,-160319,-102482.16,29380.380848283843
sfp,0.6,0.1,12,0.5,-49338,-173858,-100896.34,28704.460421086376
sfp,0.6,0.1,12,0.6,-52099,-158887,-101959.8,25375.11865539766
sfp,0.6,0.1,12,0.7,-61256,-187679,-117356.64,27619.595406869805
sfp,0.6,0.1,12,0.8,-85033,-168340,-130970.12,20910.729831044606
sfp,0.6,0.1,12,0.9,-113742,-198173,-144622.8,17628.235104455554
sfp,0.6,0.1,12,1.0,-103312,-192548,-137485.54,22794.412223630956
sfp,0.6,0.1,13,0.0,-110525,-184349,-142263.76,18653.865638181993
sfp,0.6,0.1,13,0.1,-109475,-213455,-145813.2,19511.223469206285
sfp,0.6,0.1,13,0.2,-81311,-182169,-131489.5,22554.940279916776
sfp,0.6,0.1,13,0.3,-53165,-184702,-115842.46,28278.154645079307
sfp,0.6,0.1,13,0.4,-53334,-210657,-117330.36,37497.84283034132
sfp,0.6,0.1,13,0.5,-60494,-197647,-104228.52,28446.02609758505
sfp,0.6,0.1,13,0.6,-54732,-168467,-107594.6,28666.528959248426
sfp,0.6,0.1,13,0.7,-66261,-172568,-120553.9,25272.478604729902
sfp,0.6,0.1,13,0.8,-93403,-182108,-135760.64,19749.744547828708
sfp,0.6,0.1,13,0.9,-99537,-183479,-144954.1,19147.127523949053
sfp,0.6,0.1,13,1.0,-101215,-183338,-151812.78,18813.384381588225
sfp,0.6,0.1,14,0.0,-107906,-206300,-143284.24,18186.112274356776
sfp,0.6,0.1,14,0.1,-109923,-199018,-153140.7,21866.490598910583
sfp,0.6,0.1,14,0.2,-98770,-187603,-138773.98,21211.780157463716
sfp,0.6,0.1,14,0.3,-67762,-177180,-122287.18,28041.19442541051
sfp,0.6,0.1,14,0.4,-42698,-190369,-113666.54,33896.30349553816
sfp,0.6,0.1,14,0.5,-55067,-176827,-109133.84,32359.735410083504
sfp,0.6,0.1,14,0.6,-68451,-194861,-117284,33226.95295591658
sfp,0.6,0.1,14,0.7,-70924,-182478,-122885.58,27307.50258355041
sfp,0.6,0.1,14,0.8,-103688,-176888,-138532.26,18996.253499378585
