FunctionIndex,Stationary,Selection,Crossover,Mutation,Replacement,BestScore,WorstScore,MeanScore,StdDev
5,0.7,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2168.1668514910734,-2564.700644231418,-2308.7611963451246,102.8767603418844
5,0.8,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2206.736622083052,-2592.9374415673187,-2404.249176870610,143.76118055534323
5,0.9,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2253.6061699654388,-2808.104332889634,-2527.343278549144,164.94639300824068
5,1.0,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2954.9857856735903,-3331.4105563604107,-3186.9013084496797,121.38642305672744
5,0.0,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2028.9345771942628,-2233.4493030617477,-2120.9617672315844,66.17742749982717
5,0.1,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-1991.5932503149404,-2236.6034886906914,-2125.1162927421205,89.7913438823309
5,0.2,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-1940.166660144171,-2210.8196793216393,-2058.8754958888967,83.570779783597
5,0.3,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2088.3580943091274,-2379.2279897990493,-2155.247231108659,83.53031877177604
5,0.4,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2051.31070476725,-2402.979242874443,-2208.1689400609108,121.89951366207558
5,0.5,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-1979.7337594192088,-2398.393011128531,-2210.054905835073,124.7699982712431
5,0.6,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2211.053575683625,-2463.0925243539614,-2310.067144967056,81.18889925175912
5,0.7,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2135.96171102263,-2616.702408578936,-2451.9832165720028,133.04901392026696
5,0.8,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2386.7483863631796,-2975.7047185854785,-2671.9332353176525,179.4507517611113
5,0.9,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2358.638921570288,-3450.4166795781407,-3004.4467692671187,319.80342033006775
5,1.0,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-3015.285212590649,-3390.805951032435,-3208.9996217938584,131.27804515669314
5,0.0,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-1936.2345757069293,-2164.927219440723,-2064.439801789854,64.89002617412375
5,0.1,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-1807.7631339696397,-2125.2561617874944,-2043.8142722617698,103.5859265150956
5,0.2,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-1985.9835464736495,-2146.9664600799993,-2077.140166736445,53.27779032908381
5,0.3,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2020.9662494687184,-2132.0654990416097,-2086.1598236047307,41.063545277686245
5,0.4,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-1979.4413194187402,-2196.447644753838,-2106.891992109094,78.78209805846062
5,0.5,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-1952.7420042612664,-2157.8122897546073,-2060.658523433181,69.58337370220973
5,0.6,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2071.4093942150575,-2243.946254917254,-2137.9058797127004,52.637465857884656
5,0.7,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2077.9504177685403,-2277.7207759633457,-2172.9011307877417,73.0150994949081
5,0.8,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2087.5227783754453,-2324.968308473572,-2194.5868086139126,67.63937102237169
5,0.9,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2093.31736569472,-2333.121986367443,-2190.285738979434,89.43886948144127
5,1.0,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2894.0020083390227,-3325.9976406954206,-3192.315288345669,127.64835557153052
5,0.0,UniversalRandom,Blend,SinglePoint,Random,-1985.03947169214,-2568.144573429474,-2290.083862390049,189.79496536405713
5,0.1,UniversalRandom,Blend,SinglePoint,Random,-2031.3104379676408,-2628.0257744971177,-2240.186042670888,171.88593612479602
5,0.2,UniversalRandom,Blend,SinglePoint,Random,-2138.069273339165,-2530.601050888894,-2334.687927044426,114.09412479363166
5,0.3,UniversalRandom,Blend,SinglePoint,Random,-1972.3924335815525,-2651.444663146784,-2301.5519895609123,213.7074354019362
5,0.4,UniversalRandom,Blend,SinglePoint,Random,-2167.006983275698,-2579.640270504317,-2372.0348961776914,167.89184543134738
5,0.5,UniversalRandom,Blend,SinglePoint,Random,-2264.750556415437,-2925.446943952391,-2496.4190047443313,194.83649126458138
5,0.6,UniversalRandom,Blend,SinglePoint,Random,-2338.4965542783602,-3274.5715443372233,-2684.6519743490126,300.7964411005231
5,0.7,UniversalRandom,Blend,SinglePoint,Random,-2462.550879905516,-2953.9388370464662,-2658.0156552352606,156.51176058871832
5,0.8,UniversalRandom,Blend,SinglePoint,Random,-2521.797245583385,-2996.8300769401203,-2786.1241132674910,160.0609400405346
5,0.9,UniversalRandom,Blend,SinglePoint,Random,-2741.9347612090596,-3300.049199630844,-2986.72829574802,186.3530641414857
5,1.0,UniversalRandom,Blend,SinglePoint,Random,-2919.7957285974344,-3240.7974425126445,-3108.1284288451785,106.40733557304956
5,0.0,UniversalRandom,Blend,SinglePoint,Elitism,-1849.3832810821555,-2703.5027930030974,-2183.499391280385,242.31165372186783
5,0.1,UniversalRandom,Blend,SinglePoint,Elitism,-1791.9381894960877,-2326.2039880900875,-2084.604951436073,193.7315350027397
5,0.2,UniversalRandom,Blend,SinglePoint,Elitism,-1720.8222506460736,-2220.728785435662,-2017.2230484927348,163.35961776769417
5,0.3,UniversalRandom,Blend,SinglePoint,Elitism,-1837.6500342174834,-2507.231567546887,-2189.2487798810134,230.01648375464538
5,0.4,UniversalRandom,Blend,SinglePoint,Elitism,-1807.8338765811627,-2368.060351255205,-2183.2483053166826,181.09071731557347
5,0.5,UniversalRandom,Blend,SinglePoint,Elitism,-1946.0450537774154,-2432.9964283279787,-2185.3316117060027,193.33449907629836
5,0.6,UniversalRandom,Blend,SinglePoint,Elitism,-1974.3589133138396,-2700.5232669680668,-2319.3412074543667,213.10031924473373
5,0.7,UniversalRandom,Blend,SinglePoint,Elitism,-2139.552661960808,-2756.575719240762,-2434.7898447320117,230.79384164457693
5,0.8,UniversalRandom,Blend,SinglePoint,Elitism,-2709.8340348420147,-3248.2761218159217,-2920.8660003498954,186.87047962465766
5,0.9,UniversalRandom,Blend,SinglePoint,Elitism,-2691.424202957499,-3159.242747617775,-2967.490939115909,170.04187519510074
5,1.0,UniversalRandom,Blend,SinglePoint,Elitism,-2979.5454916759486,-3379.6562874671204,-3146.225092057498,117.218384332273
5,0.0,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-1785.9719392579846,-2611.9175355876764,-2186.1151139292347,234.71266035677047
5,0.1,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-1778.1926034604535,-2353.9900018834255,-2035.7927444090957,186.195167838312
5,0.2,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-2009.9696719644949,-2426.096275416162,-2188.7745731550318,148.54932846865248
5,0.3,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-1945.123834122265,-2684.634899947565,-2291.7759113586476,259.9366407838487
5,0.4,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-2111.478957122857,-2940.6869918774505,-2565.2057749086507,258.42055926895364
5,0.5,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-2183.4951121200847,-2884.10574833065,-2512.06312991484,257.9517572233451
5,0.6,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-2534.1504668658945,-3290.5098754222995,-2815.4175766890876,223.99850477018924
5,0.7,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-2355.725972056583,-3162.697487460594,-2884.2535826988656,242.7530288298032
5,0.8,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-2755.7121007305996,-3487.134345345079,-3134.8366830561386,206.4690399387081
5,0.9,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-3015.669275201804,-3521.9718270998055,-3281.8122560970856,187.88148800396567
5,1.0,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-3071.2523141430183,-3449.515287879441,-3266.9566149445824,109.80795150347068
5,0.0,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-1788.0429947042069,-1913.9318598342045,-1862.8885886794699,42.48773533634275
5,0.1,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-1778.3843466198418,-2038.2457401278523,-1912.073692787593,81.10284638536137
5,0.2,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-1805.4611758136202,-2068.0483072780808,-1902.1672046903186,94.61966817871311
5,0.3,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-1753.0820336806366,-2274.3988584460917,-1997.71079536048,133.76945638818964
5,0.4,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-1907.67374395455,-2203.30631474866,-2019.4318046252033,85.9946460559784
5,0.5,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-1961.88596155059,-2194.0147494591984,-2083.8942659939503,84.69715869854245
5,0.6,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-2012.4698693254177,-2439.9677694280854,-2208.1408269204718,128.91910619120023
5,0.7,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-2160.758967754732,-2458.0721559619487,-2306.3723271065496,85.45728730534846
5,0.8,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-2266.860375593684,-3055.51242355287,-2550.354563770665,208.037722235232
5,0.9,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-2513.578136569785,-2933.4966247459924,-2725.1262874141104,143.95917763766514
5,1.0,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-2972.2364930419976,-3336.8118216047937,-3189.533300279737,134.57630643496344
5,0.0,UniversalRandom,SimulatedBinary,SinglePoint,Random,-2727.3351067340623,-3509.8908708705744,-2977.513825895834,237.8379973433963
5,0.1,UniversalRandom,SimulatedBinary,SinglePoint,Random,-2541.6174163220594,-3381.004321079517,-2980.139850998919,264.12432801133144
5,0.2,UniversalRandom,SimulatedBinary,SinglePoint,Random,-2755.7426774529836,-3659.7644129477076,-3161.429344349863,297.9353656306548
5,0.3,UniversalRandom,SimulatedBinary,SinglePoint,Random,-2701.8946906222764,-3461.1395626235812,-3096.3930252359296,232.05795262738343
5,0.4,UniversalRandom,SimulatedBinary,SinglePoint,Random,-2688.4066275892883,-3586.0242310782646,-3067.6784249858338,272.21560944655585
5,0.5,UniversalRandom,SimulatedBinary,SinglePoint,Random,-3008.2180635381405,-3474.464973637722,-3214.6608026089353,144.371407029942
5,0.6,UniversalRandom,SimulatedBinary,SinglePoint,Random,-2926.2518749695373,-3631.1850462924604,-3215.902139064281,228.33617000467285
5,0.7,UniversalRandom,SimulatedBinary,SinglePoint,Random,-2724.1907685619713,-3243.779804798046,-3056.10018755496,172.92901550691815
5,0.8,UniversalRandom,SimulatedBinary,SinglePoint,Random,-2881.9776482805123,-3567.762777728302,-3245.6576993109475,217.47349869390038
5,0.9,UniversalRandom,SimulatedBinary,SinglePoint,Random,-2844.1829008106038,-3498.211858515695,-3205.175193997163,172.5061263234071
5,1.0,UniversalRandom,SimulatedBinary,SinglePoint,Random,-3017.1365906975207,-3313.284224803444,-3169.892795731714,94.63101945291714
5,0.0,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2588.1917743638783,-3358.282270646496,-2846.357460027666,252.6899870214477
5,0.1,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2524.3547829239674,-3027.9761414192917,-2789.63573329792,170.3000394419749
5,0.2,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2483.4603833741717,-3039.915354530141,-2746.3901932080858,183.72724720787755
5,0.3,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2465.540022643656,-2893.882957769579,-2765.517341482962,133.42763257720443
5,0.4,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2641.745821364399,-3248.7915730492714,-2832.821722427517,165.6786121236012
5,0.5,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2874.0002010105186,-3104.889714862905,-2960.721425700535,71.22317916591217
5,0.6,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2753.1859811198924,-3097.439728158842,-2959.9283197262376,116.28242256319015
5,0.7,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2817.457195954385,-3276.0593578728112,-3029.750018969524,147.82667362008004
5,0.8,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2792.2366077756806,-3231.7729101099803,-3052.402015485323,154.1613558157812
5,0.9,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2716.63424136133,-3342.159086244805,-3103.42564381725,203.09507204192556
5,1.0,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2915.2748822594767,-3387.2630482212903,-3200.505743313562,132.27194777207245
5,0.0,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-2528.079398564002,-3005.3935378072706,-2842.635931678333,143.56937353827192
5,0.1,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-2751.1167740857636,-3065.2960340469467,-2889.430550455777,107.75298094305016
5,0.2,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-2824.925067056065,-3069.7164458946504,-2949.9579290099446,87.11997384941922
5,0.3,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-2785.1834360243874,-3167.389850726627,-2986.33421605448,120.2675806156723
5,0.4,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-2575.5333391648674,-3135.4948298200175,-2923.91232871613,164.86686650987215
5,0.5,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-2773.181657867426,-3024.9858832260425,-2928.1632453202865,73.00997083573863
5,0.6,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-2571.742051818588,-3179.3065278473655,-2891.392618145558,192.7550289045306
5,0.7,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-3009.45528460464,-3324.46122334472,-3130.2386171127788,114.30790201240528
5,0.8,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-2796.599428338273,-3639.793489224846,-3177.2599628378157,255.80042904029597
5,0.9,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-2925.5473494144776,-3581.6529484474254,-3340.600668785885,199.81137940496177
5,1.0,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-2941.942923922491,-3380.7613941365994,-3175.1888173653934,133.10849224203523
5,0.0,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-2535.2294195951617,-2841.169594623344,-2700.8687308294175,87.41453187743414
5,0.1,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-2501.9793273316263,-2852.5141728700614,-2650.0513455294787,114.4415542923902
5,0.2,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-2566.4257010210736,-2827.3050797304395,-2704.442403165274,77.84697936628687
5,0.3,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-2542.9334202772184,-2891.578411644963,-2716.281870799927,110.70970368510852
5,0.4,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-2605.5941355448685,-2952.4681344877267,-2766.502800400547,114.15213470674861
5,0.5,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-2580.975946838784,-2989.8548019940945,-2774.7607527082456,121.45667761548778
5,0.6,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-2698.7065321618397,-3056.0634317934396,-2855.640506972683,116.86619184769405
5,0.7,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-2733.3479445045878,-2943.642031334562,-2839.730007984264,71.90939708451633
5,0.8,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-2856.7224001816344,-3166.9880624173093,-2958.103419260837,95.12968587787935
5,0.9,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-2850.833332305779,-3220.000761580913,-3029.5185269777377,114.11666461413239
5,1.0,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-3152.0409482383125,-3301.0417274945744,-3225.3597866317373,48.10327162857279
5,0.0,Tournament,Arithmetic,SinglePoint,Random,-1978.2693396340624,-2481.143407564853,-2158.305982642884,134.3282527764765
5,0.1,Tournament,Arithmetic,SinglePoint,Random,-2017.3140933661336,-2460.0025565869146,-2163.380365186357,127.61523228963472
5,0.2,Tournament,Arithmetic,SinglePoint,Random,-2080.256607171391,-2410.606603117356,-2204.954800683974,101.69905827458548
5,0.3,Tournament,Arithmetic,SinglePoint,Random,-2044.017313376267,-2412.1128790200914,-2215.532098575795,115.85654181898904
5,0.4,Tournament,Arithmetic,SinglePoint,Random,-2076.003431998489,-2412.547306285605,-2258.251701318056,88.05839376691245
5,0.5,Tournament,Arithmetic,SinglePoint,Random,-2119.7570323682107,-2446.7268366739036,-2314.7497600791968,103.92552516816924
5,0.6,Tournament,Arithmetic,SinglePoint,Random,-2317.0178304772116,-2602.0699407179777,-2416.3948533481495,100.52770519007014
5,0.7,Tournament,Arithmetic,SinglePoint,Random,-2252.896396685869,-2526.06481117304,-2425.446793736021,83.44042200569143
5,0.8,Tournament,Arithmetic,SinglePoint,Random,-2293.190325240726,-2625.6350245960143,-2448.384167927576,116.68568341964864
5,0.9,Tournament,Arithmetic,SinglePoint,Random,-2265.6137443063258,-2718.6239350876153,-2465.6629388875968,156.3204057082912
5,1.0,Tournament,Arithmetic,SinglePoint,Random,-3007.349220306362,-3212.022034702107,-3139.595832992387,63.08886618810646
5,0.0,Tournament,Arithmetic,SinglePoint,Elitism,-2079.1986290273167,-2141.525984075959,-2114.449342994619,23.32653480884011
5,0.1,Tournament,Arithmetic,SinglePoint,Elitism,-1945.4473665626635,-2310.171240425236,-2118.342787935159,110.39098248162216
5,0.2,Tournament,Arithmetic,SinglePoint,Elitism,-2020.8887685573534,-2408.41735202121,-2174.942967033726,121.51734206140779
5,0.3,Tournament,Arithmetic,SinglePoint,Elitism,-2104.7522120853077,-2360.512035330947,-2234.3544066558634,73.7891666945421
5,0.4,Tournament,Arithmetic,SinglePoint,Elitism,-2045.2755303909819,-2370.7139122469184,-2220.2904766600906,100.592776488363
5,0.5,Tournament,Arithmetic,SinglePoint,Elitism,-2143.700586930267,-2418.760909842056,-2287.7522776369005,86.97378930755245
5,0.6,Tournament,Arithmetic,SinglePoint,Elitism,-2152.2467527101057,-2669.0441472952743,-2368.656273541407,129.97139678977652
5,0.7,Tournament,Arithmetic,SinglePoint,Elitism,-2113.4420127962926,-2532.392687284825,-2365.1511451257735,118.65640959433867
5,0.8,Tournament,Arithmetic,SinglePoint,Elitism,-2279.7044070769407,-2559.5329393266816,-2401.9876044376765,79.27061099447346
5,0.9,Tournament,Arithmetic,SinglePoint,Elitism,-2149.1366523017678,-2583.514144871772,-2339.4671028204367,115.30997462526437
5,1.0,Tournament,Arithmetic,SinglePoint,Elitism,-3063.5351795520755,-3315.8487314843915,-3181.4269809581065,81.61923814428422
5,0.0,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-1959.105157282597,-2252.5419829580287,-2115.7288192832566,90.71420736892539
5,0.1,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2033.0560838907693,-2249.8737390993456,-2128.1568062189817,83.5385861684592
5,0.2,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2078.8914919913245,-2388.6156243436208,-2217.2892537669155,107.16709137498245
5,0.3,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2042.2353357455545,-2422.991206525217,-2228.0938991844805,97.03629185742476
5,0.4,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2071.104430141506,-2434.5298016461456,-2217.7201130964405,120.36639243461866
5,0.5,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2130.463897393913,-2563.8388403449985,-2335.5287058188910,163.7342728220312
5,0.6,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2229.1382026468686,-2525.1613382701726,-2409.1398908283237,100.37802344543292
5,0.7,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2318.4923271333246,-2615.0694791178353,-2494.1309757991457,99.6193257461007
5,0.8,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2248.544438879928,-3249.927487829509,-2731.3169468424117,322.50775068490435
5,0.9,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2517.972663888143,-3367.758835738688,-2952.4328324226417,291.18475766241943
5,1.0,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2904.5583465959385,-3289.1759895334408,-3125.604666896577,138.99487693518515
5,0.0,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1972.9406257565258,-2272.3458899260345,-2141.9753076307343,92.39074730420396
5,0.1,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1999.3764782182504,-2206.426839185737,-2112.547319374163,70.87342972543088
5,0.2,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2104.1283056779607,-2294.1309986763026,-2168.7601492283484,62.295553604900626
5,0.3,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2078.8620325591487,-2240.205096457419,-2155.635623862276,58.375032283215155
5,0.4,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1950.9018841832037,-2245.267086852448,-2147.078121136142,91.74970704564268
5,0.5,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2017.953448150861,-2231.31190030702,-2140.4716791362775,75.16871516555592
5,0.6,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2012.0581149076736,-2240.7273860664372,-2115.6923420702315,80.22316035659941
5,0.7,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2048.918695450506,-2210.7291241547687,-2112.9013277985946,63.73776183920889
5,0.8,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2171.9583183451277,-2386.53974304901,-2236.6562317019007,65.13079417250098
5,0.9,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2028.5867932192527,-2295.3953843308036,-2187.7469943050237,71.91393204040297
5,1.0,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2872.862508701305,-3459.6938284795324,-3128.805636758664,160.24569651460658
5,0.0,Tournament,Blend,SinglePoint,Random,-1821.2859938187703,-2860.358852420334,-2185.9580727157118,335.42784894419356
5,0.1,Tournament,Blend,SinglePoint,Random,-1782.069935133602,-2388.158370713473,-2072.201431980472,216.84625943741085
5,0.2,Tournament,Blend,SinglePoint,Random,-1848.9228807138304,-2953.8210509449814,-2255.9752590202347,349.18458524140624
5,0.3,Tournament,Blend,SinglePoint,Random,-2119.5925574431453,-2980.682377355063,-2506.3674447477924,319.2400367861412
5,0.4,Tournament,Blend,SinglePoint,Random,-2075.7185442804684,-2723.1819523928352,-2378.66666031576,190.54768061288186
5,0.5,Tournament,Blend,SinglePoint,Random,-2320.0790152813756,-3106.7327608850414,-2765.9413220470337,260.31089389282994
5,0.6,Tournament,Blend,SinglePoint,Random,-2091.375456881338,-3179.3909730072755,-2678.094372958125,344.28553063854486
5,0.7,Tournament,Blend,SinglePoint,Random,-2568.2192009167425,-3140.437794850047,-2853.8381386189718,179.25774172027968
5,0.8,Tournament,Blend,SinglePoint,Random,-2536.7439169160134,-3352.4513779683616,-2885.141118424216,228.57848960914012
5,0.9,Tournament,Blend,SinglePoint,Random,-2731.1174783744036,-3297.373438455685,-3080.1851403574516,188.7229423895617
5,1.0,Tournament,Blend,SinglePoint,Random,-3122.9391740109068,-3281.840311064202,-3201.479775562582,45.40645945460597
5,0.0,Tournament,Blend,SinglePoint,Elitism,-1798.6514886171756,-2913.397911829722,-2040.9124669450966,330.903750477752
5,0.1,Tournament,Blend,SinglePoint,Elitism,-2017.8602410111237,-2940.406923502606,-2298.9339037579502,337.7525525483309
5,0.2,Tournament,Blend,SinglePoint,Elitism,-1967.21848341563,-2670.1228315831468,-2227.710996090342,250.7348671207256
5,0.3,Tournament,Blend,SinglePoint,Elitism,-1681.2553304820945,-2369.9734606467036,-2089.8756084928923,208.5819557324756
5,0.4,Tournament,Blend,SinglePoint,Elitism,-1990.144449372116,-2395.899329812465,-2209.3201005366737,150.00082117072154
5,0.5,Tournament,Blend,SinglePoint,Elitism,-1935.3298971967004,-2467.6938135460477,-2257.9471914777024,168.82667811276286
5,0.6,Tournament,Blend,SinglePoint,Elitism,-2180.8421447496294,-3063.5326135246787,-2427.802197527464,258.4227827482135
5,0.7,Tournament,Blend,SinglePoint,Elitism,-1923.455786796832,-2484.024561759729,-2163.853424187819,162.41249460255227
5,0.8,Tournament,Blend,SinglePoint,Elitism,-2064.6228106997837,-2883.739876906191,-2536.7393919079586,290.6898343193115
5,0.9,Tournament,Blend,SinglePoint,Elitism,-2223.3392263017818,-3002.1936402042084,-2661.490769058545,238.65197340240425
5,1.0,Tournament,Blend,SinglePoint,Elitism,-2892.1175479232584,-3350.0759337316294,-3143.993230704419,125.95723155520521
5,0.0,Tournament,Blend,SinglePoint,DeterministCrowding,-1697.5884171861583,-2477.6130350962158,-2125.8339889297963,246.19028108427736
5,0.1,Tournament,Blend,SinglePoint,DeterministCrowding,-1891.1733922182273,-2365.4351721048793,-2118.1711852992045,156.99063271958045
5,0.2,Tournament,Blend,SinglePoint,DeterministCrowding,-2050.1674097194827,-2687.1581157975866,-2357.48977186172,196.50993746896623
5,0.3,Tournament,Blend,SinglePoint,DeterministCrowding,-1917.1864333755389,-2659.922135859709,-2412.070260732514,219.7488649189275
5,0.4,Tournament,Blend,SinglePoint,DeterministCrowding,-1961.3031103453602,-3078.7337978765013,-2399.6366292152447,340.9469573395894
5,0.5,Tournament,Blend,SinglePoint,DeterministCrowding,-2420.5932741255356,-3042.6331245581537,-2698.3092159466673,207.06973811956482
5,0.6,Tournament,Blend,SinglePoint,DeterministCrowding,-2177.7291075903267,-3220.5731732031263,-2732.166450326898,375.4872693885246
5,0.7,Tournament,Blend,SinglePoint,DeterministCrowding,-2346.3948875754922,-3149.6741593700986,-2634.7690751157425,240.97073667017648
5,0.8,Tournament,Blend,SinglePoint,DeterministCrowding,-2669.2681223708414,-3052.672375684446,-2869.009751277493,111.15635738534738
5,0.9,Tournament,Blend,SinglePoint,DeterministCrowding,-2737.301039285159,-3480.836819244223,-3164.229806619884,218.86473637500745
5,1.0,Tournament,Blend,SinglePoint,DeterministCrowding,-2988.4689835202175,-3293.7686781374036,-3177.1823568347564,112.7799967688409
5,0.0,Tournament,Blend,SinglePoint,RestrictedTournament,-1818.4323790774815,-2550.6499552600553,-2136.6132709577214,209.19347573147655
5,0.1,Tournament,Blend,SinglePoint,RestrictedTournament,-1819.5321650926874,-2615.3193729082313,-2203.8518125064234,327.82692330346504
5,0.2,Tournament,Blend,SinglePoint,RestrictedTournament,-1791.1606233982761,-2380.998506937363,-2199.242535729854,195.56642580474684
5,0.3,Tournament,Blend,SinglePoint,RestrictedTournament,-2055.4104356497046,-2337.087170984194,-2213.1216784251984,104.5338001261026
5,0.4,Tournament,Blend,SinglePoint,RestrictedTournament,-1845.6060542197567,-2535.8401062927423,-2047.9392638700289,190.07213799227327
5,0.5,Tournament,Blend,SinglePoint,RestrictedTournament,-1773.2963819168972,-2472.546024423723,-2156.3425210504024,229.89246277314075
5,0.6,Tournament,Blend,SinglePoint,RestrictedTournament,-1923.3810135967171,-2518.5346872126033,-2169.1418635768888,177.34056911629088
5,0.7,Tournament,Blend,SinglePoint,RestrictedTournament,-1964.9668408847958,-2182.8676686847357,-2132.5975941304573,64.17841423262905
5,0.8,Tournament,Blend,SinglePoint,RestrictedTournament,-2156.4766992489544,-2825.460060541613,-2476.011008469614,245.9532034587931
5,0.9,Tournament,Blend,SinglePoint,RestrictedTournament,-2440.8612639021467,-2960.0293363175683,-2684.5961931922735,176.53628914129774
