FunctionIndex,Stationary,Selection,Crossover,Mutation,Replacement,BestScore,WorstScore,MeanScore,StdDev
1,0.6,NegativeAssortative,Arithmetic,SinglePoint,Elitism,-1.1673380547814167e+152,-5.805650164134236e+185,-7.596929030862306e+183,5.9853915945811076e+184
1,0.7,NegativeAssortative,Arithmetic,SinglePoint,Elitism,-1.6321131507085825e+152,-8.072142784309685e+181,-8.424268428518935e+179,8.073597903973385e+180
1,0.8,NegativeAssortative,Arithmetic,SinglePoint,Elitism,-1.805469097859542e+156,-7.2175934821177355e+186,-7.476709344048297e+184,7.219394060165772e+185
1,0.9,NegativeAssortative,Arithmetic,SinglePoint,Elitism,-9.601108045312342e+159,-4.2138582093132975e+187,-4.276053920405513e+185,4.2136672086959277e+186
1,1.0,NegativeAssortative,Arithmetic,SinglePoint,Elitism,-9.217275455782082e+173,-2.296087030492112e+203,-3.157628985484066e+201,2.356416182646712e+202
1,0.0,NegativeAssortative,Arithmetic,SinglePoint,DeterministCrowding,-1.8856816451320834e+150,-4.070518474036693e+174,-1.0864185214612031e+173,6.005054145522888e+173
1,0.1,NegativeAssortative,Arithmetic,SinglePoint,DeterministCrowding,-6.138359771896717e+147,-1.8454893240431635e+176,-3.1590359233391845e+174,2.002999487284556e+175
1,0.2,NegativeAssortative,Arithmetic,SinglePoint,DeterministCrowding,-2.4908252557126956e+150,-6.665178196167689e+182,-6.66626838079428e+180,6.665167271102224e+181
1,0.3,NegativeAssortative,Arithmetic,SinglePoint,DeterministCrowding,-5.015743493085998e+153,-2.9941637486068322e+181,-3.670724834174236e+179,3.0260419455711165e+180
1,0.4,NegativeAssortative,Arithmetic,SinglePoint,DeterministCrowding,-2.191840952221961e+152,-6.35262930537503e+182,-7.245400663243051e+180,6.365197154716689e+181
1,0.5,NegativeAssortative,Arithmetic,SinglePoint,DeterministCrowding,-3.944292916413273e+156,-1.1302051472407593e+194,-1.1302091735177701e+192,1.130205106574071e+193
1,0.6,NegativeAssortative,Arithmetic,SinglePoint,DeterministCrowding,-2.0989445261244511e+158,-1.7611450867932402e+193,-1.8038961731198633e+191,1.7609978982776003e+192
1,0.7,NegativeAssortative,Arithmetic,SinglePoint,DeterministCrowding,-1.0016167232322823e+157,-4.004897654406921e+197,-4.0052730263359233e+195,4.004893877576674e+196
1,0.8,NegativeAssortative,Arithmetic,SinglePoint,DeterministCrowding,-1.055689075458958e+167,-1.0110049107873844e+200,-1.0613882780963791e+198,1.0110053427233598e+199
1,0.9,NegativeAssortative,Arithmetic,SinglePoint,DeterministCrowding,-2.30977579173033e+163,-2.0409418167154245e+214,-2.09407840929704e+212,2.0410967917577707e+213
1,1.0,NegativeAssortative,Arithmetic,SinglePoint,DeterministCrowding,-2.169283570282273e+176,-2.1611456462805572e+203,-2.4587510847373806e+201,2.1693378880714947e+202
1,0.0,NegativeAssortative,Arithmetic,SinglePoint,RestrictedTournament,-6.413974660799768e+148,-2.904905939706255e+177,-3.4257192473258584e+175,2.9281354833597536e+176
1,0.1,NegativeAssortative,Arithmetic,SinglePoint,RestrictedTournament,-2.6286608428377403e+152,-7.940541460172525e+177,-1.3678015997668002e+176,9.746296748439068e+176
1,0.2,NegativeAssortative,Arithmetic,SinglePoint,RestrictedTournament,-9.486104411494464e+151,-1.7904692019944548e+181,-1.7960775615167634e+179,1.7904211039963747e+180
1,0.3,NegativeAssortative,Arithmetic,SinglePoint,RestrictedTournament,-2.3335370762927925e+152,-9.780833238555909e+176,-1.9945341760290728e+175,1.149050915280523e+176
1,0.4,NegativeAssortative,Arithmetic,SinglePoint,RestrictedTournament,-3.434867404947848e+153,-7.942941425812523e+174,-1.9035300254600224e+173,9.856254397756031e+173
1,0.5,NegativeAssortative,Arithmetic,SinglePoint,RestrictedTournament,-8.651951861291175e+153,-2.9463861868216257e+184,-2.946485000735165e+182,2.9463851903511966e+183
1,0.6,NegativeAssortative,Arithmetic,SinglePoint,RestrictedTournament,-1.082292484009632e+151,-4.5575173175199704e+179,-8.615264506563686e+177,5.1638057487242175e+178
1,0.7,NegativeAssortative,Arithmetic,SinglePoint,RestrictedTournament,-1.591692170480322e+154,-5.68170241113479e+177,-1.1881792043872358e+176,7.979790770808888e+176
1,0.8,NegativeAssortative,Arithmetic,SinglePoint,RestrictedTournament,-3.764578446204008e+158,-4.791098881214674e+184,-4.7922977898567236e+182,4.791086886915356e+183
1,0.9,NegativeAssortative,Arithmetic,SinglePoint,RestrictedTournament,-4.643698990703496e+152,-3.641548144166859e+184,-5.1872395244724533e+182,3.7843639026861163e+183
1,1.0,NegativeAssortative,Arithmetic,SinglePoint,RestrictedTournament,-4.098545107228632e+177,-8.586017297982572e+201,-1.0218427417899538e+200,8.669563244051192e+200
1,1.0,NegativeAssortative,Blend,SinglePoint,Random,-3.716283430664645e+171,-1.0372222874181936e+206,-1.1024384062561228e+204,1.0381050116982046e+205
1,0.1,NegativeAssortative,Blend,SinglePoint,Elitism,-6.381085284339006e+169,-1.4426179400169098e+199,-1.4755190904653353e+197,1.442416995191827e+198
1,0.2,NegativeAssortative,Blend,SinglePoint,Elitism,-8.015987350090133e+176,-4.861270866604273e+198,-5.610556936912247e+196,4.8670657518708876e+197
1,0.3,NegativeAssortative,Blend,SinglePoint,Elitism,-3.8744135710265836e+176,-9.412953971001039e+199,-9.458787953486649e+197,9.412531180814481e+198
1,0.4,NegativeAssortative,Blend,SinglePoint,Elitism,-3.97614490207285e+177,-5.894946413485232e+199,-6.628184865953303e+197,5.908055018521852e+198
1,0.5,NegativeAssortative,Blend,SinglePoint,Elitism,-1.5829327340154212e+176,-4.9241769908745634e+197,-4.997446035012212e+195,4.923943883327282e+196
1,0.6,NegativeAssortative,Blend,SinglePoint,Elitism,-2.3050116936717287e+168,-2.330911198188395e+187,-3.335209799646444e+185,2.497116959820414e+186
1,0.7,NegativeAssortative,Blend,SinglePoint,Elitism,-7.500110042304787e+145,-1.6167262415099693e+173,-2.3275444260471233e+171,1.6456257308259364e+172
1,0.8,NegativeAssortative,Blend,SinglePoint,Elitism,-4.519341140835839e+136,-4.6422107246122654e+169,-6.627745235146977e+167,4.739382355960501e+168
1,0.9,NegativeAssortative,Blend,SinglePoint,Elitism,-8.302565073531637e+144,-4.669397280425112e+169,-6.507684024006329e+167,4.861803095295033e+168
1,1.0,NegativeAssortative,Blend,SinglePoint,Elitism,-4.58442867077774e+173,-1.516047309568979e+206,-1.5160598364299392e+204,1.5160471830602397e+205
1,0.0,NegativeAssortative,Blend,SinglePoint,DeterministCrowding,-2.7232957602671516e+130,-9.448094154169631e+168,-9.449651906474416e+166,9.448078473466399e+167
1,0.1,NegativeAssortative,Blend,SinglePoint,DeterministCrowding,-1.3551553611113452e+120,-2.0987089113974463e+165,-2.1010407999353817e+163,2.0986857680023357e+164
1,0.2,NegativeAssortative,Blend,SinglePoint,DeterministCrowding,-2.250000425430583e+124,-7.759576668068948e+165,-7.759661874532693e+163,7.759575807717461e+164
1,0.3,NegativeAssortative,Blend,SinglePoint,DeterministCrowding,-1.8360857171561028e+124,-4.538829779244187e+158,-8.392992701984012e+156,5.3474504837720547e+157
1,0.4,NegativeAssortative,Blend,SinglePoint,DeterministCrowding,-7.288421742779087e+114,-2.024404797909212e+163,-2.0244048015194038e+161,2.0244047978727452e+162
1,0.5,NegativeAssortative,Blend,SinglePoint,DeterministCrowding,-5.178119480165756e+121,-5.751352130518461e+155,-5.784904670219901e+153,5.751061320403623e+154
1,0.6,NegativeAssortative,Blend,SinglePoint,DeterministCrowding,-2.3720371883868584e+125,-2.2098117194311084e+160,-2.775523899505486e+158,2.257421709958465e+159
1,0.7,NegativeAssortative,Blend,SinglePoint,DeterministCrowding,-4.569096542682839e+135,-1.1166670588480395e+165,-2.1107754179824747e+163,1.4145624878686438e+164
1,0.8,NegativeAssortative,Blend,SinglePoint,DeterministCrowding,-8.102491227473898e+146,-2.0219505015275006e+182,-2.1161959822996316e+180,2.023193642012102e+181
1,0.9,NegativeAssortative,Blend,SinglePoint,DeterministCrowding,-1.5952568495084038e+155,-5.219316708077743e+191,-7.887474099606822e+189,5.801026260936148e+190
1,1.0,NegativeAssortative,Blend,SinglePoint,DeterministCrowding,-8.1846846490971e+181,-3.642875390277569e+204,-3.6638125094341812e+202,3.642697835924958e+203
1,0.0,NegativeAssortative,Blend,SinglePoint,RestrictedTournament,-5.605357879551857e+142,-5.999491506491547e+169,-1.353332887129807e+168,7.070282040158996e+168
1,0.1,NegativeAssortative,Blend,SinglePoint,RestrictedTournament,-5.371942774642841e+145,-1.0398940882408357e+173,-1.0690948004934636e+171,1.0398275329814778e+172
1,0.2,NegativeAssortative,Blend,SinglePoint,RestrictedTournament,-4.947424791344251e+148,-4.802673171133661e+171,-7.937541452851523e+169,5.490895096077632e+170
1,0.3,NegativeAssortative,Blend,SinglePoint,RestrictedTournament,-2.640364988152291e+150,-1.0952195806621895e+175,-1.0995110420730157e+173,1.0951789107044396e+174
1,0.4,NegativeAssortative,Blend,SinglePoint,RestrictedTournament,-1.2248843862940207e+146,-5.1096208610658585e+172,-5.134827641585968e+170,5.109376875756459e+171
1,0.5,NegativeAssortative,Blend,SinglePoint,RestrictedTournament,-2.7300739767747485e+155,-1.3169739158332193e+173,-1.4318576229462947e+171,1.3178042051501993e+172
1,0.6,NegativeAssortative,Blend,SinglePoint,RestrictedTournament,-6.174058255381006e+155,-5.58973106998425e+173,-6.763331852906194e+171,5.636276085000064e+172
1,0.7,NegativeAssortative,Blend,SinglePoint,RestrictedTournament,-1.4178687828095318e+158,-3.36128554600617e+176,-3.3772170436575575e+174,3.3611348626597314e+175
1,0.8,NegativeAssortative,Blend,SinglePoint,RestrictedTournament,-5.429240827041814e+158,-1.0666255330799595e+177,-2.0401531927577824e+175,1.1873461674010631e+176
1,0.9,NegativeAssortative,Blend,SinglePoint,RestrictedTournament,-1.1510962153609192e+162,-2.8307189156575054e+178,-2.8647495464690175e+176,2.8304294080200363e+177
1,1.0,NegativeAssortative,Blend,SinglePoint,RestrictedTournament,-1.1068590010316102e+178,-1.5377495615918751e+205,-1.568966733415427e+203,1.5376844178118166e+204
1,1.0,NegativeAssortative,SimulatedBinary,SinglePoint,Random,-2.1067555124646343e+177,-5.63120678623197e+203,-5.657323330153183e+201,5.630977395349827e+202
1,0.1,NegativeAssortative,SimulatedBinary,SinglePoint,Elitism,-1.2623103121719934e+168,-2.4478876109789333e+198,-2.5382479361544255e+196,2.448473133845553e+197
1,0.2,NegativeAssortative,SimulatedBinary,SinglePoint,Elitism,-1.1418784081125293e+171,-1.3573581654145863e+203,-1.357366802894815e+201,1.3573580781945478e+202
1,0.3,NegativeAssortative,SimulatedBinary,SinglePoint,Elitism,-6.126389207670769e+160,-5.03408754394141e+192,-1.2913980963700282e+191,7.10136847435283e+191
1,0.4,NegativeAssortative,SimulatedBinary,SinglePoint,Elitism,-3.046578316292609e+156,-7.038806430392855e+190,-7.039082975705334e+188,7.038803638997199e+189
1,0.5,NegativeAssortative,SimulatedBinary,SinglePoint,Elitism,-4.752665869649432e+157,-1.3146916994533746e+185,-2.3772365167987115e+183,1.5927774272635555e+184
1,0.6,NegativeAssortative,SimulatedBinary,SinglePoint,Elitism,-2.26466536860183e+153,-1.4088468053486255e+181,-1.4250738555636107e+179,1.4087762761464376e+180
1,0.7,NegativeAssortative,SimulatedBinary,SinglePoint,Elitism,-1.5262534342313196e+145,-8.814513951306602e+175,-9.365334277242743e+173,8.82377020046743e+174
1,0.8,NegativeAssortative,SimulatedBinary,SinglePoint,Elitism,-1.321180531840716e+144,-6.069923769280304e+176,-6.092420423781851e+174,6.069721880234769e+175
1,0.9,NegativeAssortative,SimulatedBinary,SinglePoint,Elitism,-9.018853015644383e+148,-1.4694972170070872e+182,-1.4763805638950456e+180,1.4694365237102495e+181
1,1.0,NegativeAssortative,SimulatedBinary,SinglePoint,Elitism,-8.031750733158117e+174,-6.881167875941053e+201,-1.2806146927893703e+200,8.335808518348943e+200
1,0.0,NegativeAssortative,SimulatedBinary,SinglePoint,DeterministCrowding,-1.1069698242652965e+148,-1.2216099197693507e+173,-1.5816107879452218e+171,1.2479659555092088e+172
1,0.1,NegativeAssortative,SimulatedBinary,SinglePoint,DeterministCrowding,-8.162794302769344e+151,-6.680778614513074e+172,-7.674704109481342e+170,6.730646984086181e+171
1,0.2,NegativeAssortative,SimulatedBinary,SinglePoint,DeterministCrowding,-2.8203858445514836e+149,-1.833650407067733e+174,-1.837604476312471e+172,1.8336127495650815e+173
1,0.3,NegativeAssortative,SimulatedBinary,SinglePoint,DeterministCrowding,-1.6253080842752817e+148,-2.533121475422078e+171,-2.8093816191343666e+169,2.535996722736656e+170
1,0.4,NegativeAssortative,SimulatedBinary,SinglePoint,DeterministCrowding,-1.98067099647092e+146,-1.2629762770187584e+182,-1.2629762899827403e+180,1.2629762768878092e+181
1,0.5,NegativeAssortative,SimulatedBinary,SinglePoint,DeterministCrowding,-4.4295716266245097e+151,-1.6991551819133375e+177,-1.7113057643833265e+175,1.6990718086692487e+176
1,0.6,NegativeAssortative,SimulatedBinary,SinglePoint,DeterministCrowding,-1.250634794479592e+146,-8.318047425118407e+173,-1.347898946638196e+172,9.519545230365585e+172
1,0.7,NegativeAssortative,SimulatedBinary,SinglePoint,DeterministCrowding,-2.355823006700054e+148,-2.3648727940893304e+174,-3.327149675683114e+172,2.4484560533218593e+173
1,0.8,NegativeAssortative,SimulatedBinary,SinglePoint,DeterministCrowding,-2.2920310250804433e+150,-1.3916455136734526e+176,-2.1673622079180396e+174,1.4930439428969339e+175
1,0.9,NegativeAssortative,SimulatedBinary,SinglePoint,DeterministCrowding,-2.557537361137914e+148,-3.967736243015564e+185,-3.96773624645925e+183,3.967736242980779e+184
1,1.0,NegativeAssortative,SimulatedBinary,SinglePoint,DeterministCrowding,-4.972320232366647e+171,-7.119547502730748e+206,-7.126679890202473e+204,7.1194786888311195e+205
1,0.0,NegativeAssortative,SimulatedBinary,SinglePoint,RestrictedTournament,-2.626371680024893e+148,-6.138971236384114e+170,-1.6579509314149015e+169,8.012735952743934e+169
1,0.1,NegativeAssortative,SimulatedBinary,SinglePoint,RestrictedTournament,-7.150136035511871e+151,-3.352212154962679e+174,-3.488837509485966e+172,3.353315496744665e+173
1,0.2,NegativeAssortative,SimulatedBinary,SinglePoint,RestrictedTournament,-3.891875101805893e+150,-3.41520676380266e+174,-3.45340100079615e+172,3.4150087507220594e+173
1,0.3,NegativeAssortative,SimulatedBinary,SinglePoint,RestrictedTournament,-5.265592777953578e+152,-1.3095766682311498e+173,-3.0675231587292096e+171,1.71151733805522e+172
1,0.4,NegativeAssortative,SimulatedBinary,SinglePoint,RestrictedTournament,-4.760890964205835e+152,-6.571151832039902e+175,-6.576815259263361e+173,6.571095063846887e+174
1,0.5,NegativeAssortative,SimulatedBinary,SinglePoint,RestrictedTournament,-5.479587071211514e+155,-1.9672349954504e+175,-2.1941079320803378e+173,1.9723754905895548e+174
1,0.6,NegativeAssortative,SimulatedBinary,SinglePoint,RestrictedTournament,-1.0530084164710397e+155,-1.1843614357244765e+178,-1.1845580243961887e+176,1.1843594566379365e+177
1,0.7,NegativeAssortative,SimulatedBinary,SinglePoint,RestrictedTournament,-3.495268726741986e+154,-4.4315299319876036e+175,-4.7097477876635087e+173,4.435578794104635e+174
1,0.8,NegativeAssortative,SimulatedBinary,SinglePoint,RestrictedTournament,-1.5271823885904142e+151,-1.6277617525915942e+173,-1.9595455975402245e+171,1.6448763732189156e+172
1,0.9,NegativeAssortative,SimulatedBinary,SinglePoint,RestrictedTournament,-2.0302312696992688e+154,-4.611045572647057e+174,-4.742720658586026e+172,4.610965668240511e+173
1,1.0,NegativeAssortative,SimulatedBinary,SinglePoint,RestrictedTournament,-1.4854769243039401e+168,-9.027473578625419e+202,-1.7072319217287778e+201,1.061975114963416e+202
2,0.0,UniversalRandom,Arithmetic,SinglePoint,Random,-321273.5398034302,-476125.31133949995,-393862.1712897098,30179.834144885586
2,0.1,UniversalRandom,Arithmetic,SinglePoint,Random,-328525.4302307495,-487552.3385779875,-399370.4423540825,34719.991611788035
2,0.2,UniversalRandom,Arithmetic,SinglePoint,Random,-317926.011109093,-500718.8186482283,-410104.3375813171,38079.24966203972
2,0.3,UniversalRandom,Arithmetic,SinglePoint,Random,-322900.39783751994,-692433.7175458603,-427874.3746639482,45789.19230752288
2,0.4,UniversalRandom,Arithmetic,SinglePoint,Random,-338904.2674890893,-570569.0619888493,-431191.39330384776,47911.85195139076
2,0.5,UniversalRandom,Arithmetic,SinglePoint,Random,-338280.7163748113,-56267161384.55981,-663394928.5727036,5705321355.727691
2,0.6,UniversalRandom,Arithmetic,SinglePoint,Random,-323357.4471074596,-119830690427660.2,-1307082399172.668,12010805725377.086
2,0.7,UniversalRandom,Arithmetic,SinglePoint,Random,-344650.1813011925,-28140928460234.062,-286009646392.7481,2813794924499.215
2,0.8,UniversalRandom,Arithmetic,SinglePoint,Random,-353398.3165014994,-8891711126458199.0,-95251680145218.48,890717118107215.6
2,0.9,UniversalRandom,Arithmetic,SinglePoint,Random,-396857.14548710576,-517321624696323.06,-5975149762514.708,51873237607978.72
2,1.0,UniversalRandom,Arithmetic,SinglePoint,Random,-825233.745845437,-70946193261106.97,-4487084930054.666,12523994216824.805
2,0.0,UniversalRandom,Arithmetic,SinglePoint,Elitism,-308627.3058873107,-444600.4857011566,-386140.68837587844,26671.64229822562
2,0.1,UniversalRandom,Arithmetic,SinglePoint,Elitism,-310866.99432449165,-623826.6248730924,-425038.4277999499,59729.078939238374
2,0.2,UniversalRandom,Arithmetic,SinglePoint,Elitism,-312812.80819461815,-640180.7083703286,-427742.3704074619,62795.14472157256
2,0.3,UniversalRandom,Arithmetic,SinglePoint,Elitism,-316095.88222159725,-798960.4641585635,-433421.4885199628,69358.00459126363
2,0.4,UniversalRandom,Arithmetic,SinglePoint,Elitism,-322584.39611119207,-815317.7754599091,-432246.8074679643,61859.18241973663
2,0.5,UniversalRandom,Arithmetic,SinglePoint,Elitism,-314117.7580553456,-695343.2670292255,-461586.5126938934,75567.5943936905
2,0.6,UniversalRandom,Arithmetic,SinglePoint,Elitism,-373067.4614775179,-1040405.9659442769,-512667.2265137524,118229.59776578227
2,0.7,UniversalRandom,Arithmetic,SinglePoint,Elitism,-325394.0493000741,-968759.9182229692,-506997.3111463882,114681.74217140618
2,0.8,UniversalRandom,Arithmetic,SinglePoint,Elitism,-378323.39922925306,-1064063.6753491685,-589796.717177131,142898.2908584158
2,0.9,UniversalRandom,Arithmetic,SinglePoint,Elitism,-341721.0604153457,-1123041.561312211,-631797.0513446424,168406.29687009577
2,1.0,UniversalRandom,Arithmetic,SinglePoint,Elitism,-714286.5548725099,-246137445089710.56,-8581960603378.41,29700707024086.09
2,0.0,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-307750.83536870714,-694295.3445541253,-410022.3126503104,59089.41049670371
2,0.1,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-287315.35273367865,-720956.5509060691,-413282.68431921006,62478.28074375253
2,0.2,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-311291.8762765753,-650271.1126520822,-429492.9887028284,68148.37244307931
2,0.3,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-346524.0263007275,-834116.0125170707,-451863.9146888441,78367.4377276895
2,0.4,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-282838.33963542886,-838233.1693617404,-461478.2201648976,88880.40745191275
2,0.5,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-312122.7746851951,-886100.595601865,-493624.2350274298,104800.98126882032
2,0.6,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-358241.21456979826,-1152158.020010503,-579354.2391719783,159980.07367082738
2,0.7,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-383869.2796864623,-996233.3624351973,-594820.0804947977,130986.09725371549
2,0.8,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-411353.0919465207,-1116085.2973183622,-694070.9992930484,167083.925959983
2,0.9,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-509544.10457411146,-5306337298022697.0,-66263940556756.68,535340612434602.2
2,1.0,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-909645.2379322349,-461549181917718.7,-12761771428972.248,55992149954003.99
2,0.0,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-320768.1741909538,-537393.4129089463,-404606.9527912073,43585.96218064262
2,0.1,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-320824.08652055665,-515410.1681649321,-400670.1174266488,44367.108214071675
2,0.2,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-309640.7310855486,-597991.9630871008,-413111.63650560344,47887.63820374699
2,0.3,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-322124.3909901161,-537505.1376765348,-408795.35605061974,46076.20649445942
2,0.4,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-324136.2589159985,-565496.8762835232,-411003.19954544486,44140.915831108956
2,0.5,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-320895.83575290174,-559966.4498559288,-409054.6947228805,45091.63821845483
2,0.6,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-313993.14924375276,-586587.9613069954,-424219.61608722375,46432.80195108387
2,0.7,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-319234.0273210071,-530739.7066419369,-423216.19538366765,49460.53116572066
2,0.8,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-345618.1176696391,-807651.6440537701,-447755.11624633026,61020.7490439622
2,0.9,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-331879.8149560644,-689325.8648016765,-473155.52397585893,71361.43739463208
2,1.0,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-808020.526629594,-1040225265715157.1,-19316020497601.19,108080160070809.0
2,0.0,UniversalRandom,Blend,SinglePoint,Random,-6.755732409958186e+65,-8.459120413168025e+75,-2.0713933306917557e+74,9.881158747277007e+74
2,0.1,UniversalRandom,Blend,SinglePoint,Random,-4.197369631079974e+38,-1.7367941668040853e+54,-4.6297369590313493e+52,1.965238114584292e+53
2,0.2,UniversalRandom,Blend,SinglePoint,Random,-6.939434423000858e+32,-3.9122321426870444e+45,-7.926935697457601e+43,4.3354897341666874e+44
2,0.3,UniversalRandom,Blend,SinglePoint,Random,-2471283062508237.5,-1.0613686775202316e+29,-1.9791853376664118e+27,1.150693280395526e+28
2,0.4,UniversalRandom,Blend,SinglePoint,Random,-119532918270.92192,-5.1213918318227995e+22,-9.193366491383022e+20,5.396413841091311e+21
2,0.5,UniversalRandom,Blend,SinglePoint,Random,-12627695.901792709,-35796099410262.61,-366157041346.34625,3579171176272.594
2,0.6,UniversalRandom,Blend,SinglePoint,Random,-2794873.437658393,-125218819.58398831,-18324083.15704408,20649404.01968654
2,0.7,UniversalRandom,Blend,SinglePoint,Random,-2151191.100412288,-569145689.400583,-17840594.879086826,66133890.288781896
2,0.8,UniversalRandom,Blend,SinglePoint,Random,-885280.8701279111,-6923018.644797078,-2367641.068750676,1160096.616898482
2,0.9,UniversalRandom,Blend,SinglePoint,Random,-804206.760729626,-2727587382423.319,-39683797436.14714,298361551703.5225
2,1.0,UniversalRandom,Blend,SinglePoint,Random,-854437.5614745963,-164922053554449.22,-5743496670247.407,20836434600878.082
2,0.0,UniversalRandom,Blend,SinglePoint,Elitism,-2.2081924116147166e+63,-3.971879138647147e+75,-7.017133515148636e+73,4.0749426229542015e+74
2,0.1,UniversalRandom,Blend,SinglePoint,Elitism,-527122.1232286536,-7275888.83232953,-1590476.8556073394,1088029.5603959663
2,0.2,UniversalRandom,Blend,SinglePoint,Elitism,-759080.505061872,-5336635.96349407,-1433269.5371176489,698158.7391680395
2,0.3,UniversalRandom,Blend,SinglePoint,Elitism,-670710.8018837986,-2200707.7391132843,-1129128.2940518507,281160.9639959492
2,0.4,UniversalRandom,Blend,SinglePoint,Elitism,-587414.1477714196,-3017152.6188745517,-1176397.6539143012,367181.2401552245
2,0.5,UniversalRandom,Blend,SinglePoint,Elitism,-652448.4330174683,-1543831.7356570722,-1037646.3665486913,209890.5231582746
2,0.6,UniversalRandom,Blend,SinglePoint,Elitism,-706284.0259938224,-1709559.206931599,-1099667.7670812507,221195.8837114326
2,0.7,UniversalRandom,Blend,SinglePoint,Elitism,-675709.567254427,-1761427.7563340326,-1052903.6443677866,200065.26860278466
2,0.8,UniversalRandom,Blend,SinglePoint,Elitism,-657086.8599916014,-1629905.6626696296,-1026454.3935149029,164421.93383469418
2,0.9,UniversalRandom,Blend,SinglePoint,Elitism,-571781.3211989243,-1597504.0279571693,-1004695.2155966563,185572.23452125833
2,1.0,UniversalRandom,Blend,SinglePoint,Elitism,-774012.0885333278,-328098380721853.1,-9869502963940.514,43654019336761.63
2,0.0,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-734786.0929058087,-1869214.3032303115,-1066890.277560041,219111.07414189205
2,0.1,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-733334.5994234602,-1822354.6878168634,-1048412.0765479135,204159.9838767402
2,0.2,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-672952.9459965512,-1858210.112835886,-1021675.7983496014,191653.5677379564
2,0.3,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-672753.3488244165,-1786678.8077877532,-1059465.318509116,223290.7152073267
2,0.4,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-654663.1723601008,-1639835.6205894835,-1080510.5563280876,192966.5332191281
2,0.5,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-654085.9265563327,-1503408.0859430132,-1051190.151875785,168256.8474073069
2,0.6,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-698835.7289821195,-1753360.0037048017,-1085339.1953667444,228733.1919620387
2,0.7,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-678242.0001908302,-1527602.823768242,-1046057.1655296821,182027.783175556
2,0.8,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-583517.801427368,-1483001.430533123,-1052684.6415002458,173511.97340039603
2,0.9,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-606469.6334363709,-428872386490650.44,-10883006575672.24,52100780298724.875
2,1.0,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-688623.4110619667,-1142440212272582.5,-16358670470539.357,114444670755329.36
2,0.0,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-679569.9958012432,-1402665.0117421122,-974434.1995886739,148949.48644806063
2,0.1,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-658129.8638099831,-1356708.9683977943,-967673.2843729822,140308.6078093907
2,0.2,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-616761.958617336,-1509933.0511074043,-995600.3613460179,164074.07404241874
2,0.3,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-660347.5384236722,-1398588.624730907,-972208.0746047004,152725.50231179455
2,0.4,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-604929.2145039843,-1400088.5764427923,-992991.7156689866,163989.85445763197
2,0.5,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-654766.5988264782,-1455975.8699072488,-970070.3382506992,151797.48774689462
2,0.6,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-563981.3139133654,-1569899.6557080275,-1006185.4451949906,167672.8333963913
2,0.7,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-648047.8525579718,-1509961.5405105902,-983452.2463201518,160236.89305480925
2,0.8,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-561617.1973887458,-1605867.7405485057,-976069.5169774304,184685.42469185658
