Problem,Damage,Regeneration,Tournament_size,alpha,BestScore,WorstScore,MeanScore,StdDev
ksp,0.4,1.0,10,1.0,115,-3,85.84,22.61150149813143
ksp,0.4,1.0,11,0.0,121,75,99,9.856107606091623
ksp,0.4,1.0,11,0.1,119,63,96.98,12.968549082535118
ksp,0.4,1.0,11,0.2,116,74,101.1,8.864628173423927
ksp,0.4,1.0,11,0.3,122,65,99.44,12.373704838429411
ksp,0.4,1.0,11,0.4,114,65,96.72,9.348229124016058
ksp,0.4,1.0,11,0.5,116,-10,88.92,20.035519479572436
ksp,0.4,1.0,11,0.6,113,-8,89.34,18.57978932680808
ksp,0.4,1.0,11,0.7,111,-7,84.62,19.73486503524115
ksp,0.4,1.0,11,0.8,118,-2,84.7,26.63069427467148
ksp,0.4,1.0,11,0.9,115,-4,85.16,18.910487318211683
ksp,0.4,1.0,11,1.0,113,65,91.26,12.123194163861845
ksp,0.4,1.0,12,0.0,123,-5,96.34,19.24663766023795
ksp,0.4,1.0,12,0.1,122,72,96.68,10.916080630268842
ksp,0.4,1.0,12,0.2,121,58,95.82,13.707870523378688
ksp,0.4,1.0,12,0.3,117,72,97.44,10.228332000390097
ksp,0.4,1.0,12,0.4,123,67,97.28,13.220330663683978
ksp,0.4,1.0,12,0.5,116,50,90.02,13.39279428556678
ksp,0.4,1.0,12,0.6,113,61,84.36,12.364795318374911
ksp,0.4,1.0,12,0.7,117,-8,79.04,27.58360944844024
ksp,0.4,1.0,12,0.8,113,45,87.36,15.800749142663703
ksp,0.4,1.0,12,0.9,115,-3,85.44,18.42597988422536
ksp,0.4,1.0,12,1.0,113,-6,85.62,23.193850346105776
ksp,0.4,1.0,13,0.0,123,45,94.32,16.71054903285921
ksp,0.4,1.0,13,0.1,118,60,94.2,14.639895170807915
ksp,0.4,1.0,13,0.2,116,67,94.88,12.112803143781377
ksp,0.4,1.0,13,0.3,123,60,95.48,13.007439001884848
ksp,0.4,1.0,13,0.4,114,62,94.78,12.347502432740422
ksp,0.4,1.0,13,0.5,115,59,88.4,12.594135337448108
ksp,0.4,1.0,13,0.6,114,63,87.52,12.231174622785058
ksp,0.4,1.0,13,0.7,123,60,88.8,14.133474521179012
ksp,0.4,1.0,13,0.8,116,-1,87.52,18.339474543470764
ksp,0.4,1.0,13,0.9,114,56,89.64,13.679658666227377
ksp,0.4,1.0,13,1.0,114,-9,81.74,21.995185001843158
ksp,0.4,1.0,14,0.0,116,63,90.88,12.238513982089325
ksp,0.4,1.0,14,0.1,114,-13,87.8,26.450569995015695
ksp,0.4,1.0,14,0.2,116,-1,93.14,17.531324734279938
ksp,0.4,1.0,14,0.3,123,64,91.76,13.545930935080069
ksp,0.4,1.0,14,0.4,116,61,90.5,11.106626078928869
ksp,0.4,1.0,14,0.5,116,-13,84.2,20.259540458555243
ksp,0.4,1.0,14,0.6,116,-3,84.82,19.12652821692042
ksp,0.4,1.0,14,0.7,115,-14,77.58,28.317507384828133
ksp,0.4,1.0,14,0.8,109,56,85.56,14.477512470964713
ksp,0.4,1.0,14,0.9,108,-2,80.32,20.905462619778085
ksp,0.4,1.0,14,1.0,109,-9,81.82,22.36130951588717
ksp,0.4,1.0,15,0.0,117,-10,89.22,20.71900438865591
ksp,0.4,1.0,15,0.1,118,-3,87.52,19.143113004686676
ksp,0.4,1.0,15,0.2,122,-6,89.14,26.321412095362163
ksp,0.4,1.0,15,0.3,117,57,89.32,14.593037199084964
ksp,0.4,1.0,15,0.4,116,-10,86.26,24.17015363067873
ksp,0.4,1.0,15,0.5,114,-12,78.64,30.40123520584018
ksp,0.4,1.0,15,0.6,116,-13,81.68,26.874948504934054
ksp,0.4,1.0,15,0.7,113,53,80.24,14.076409560766871
ksp,0.4,1.0,15,0.8,111,-3,81.46,17.77318548963521
ksp,0.4,1.0,15,0.9,114,-14,78.2,29.802068138069252
ksp,0.4,1.0,15,1.0,119,-15,80.46,24.902430010104702
ksp,0.4,1.0,16,0.0,119,-16,79.96,26.375591685016165
ksp,0.4,1.0,16,0.1,120,-2,81.58,28.553630170581943
ksp,0.4,1.0,16,0.2,113,-7,82.84,25.329147523864957
ksp,0.4,1.0,16,0.3,112,-15,80.76,25.978452609807228
ksp,0.4,1.0,16,0.4,116,-11,88.8,19.34857480381373
ksp,0.4,1.0,16,0.5,119,-9,76.5,28.104941827053135
ksp,0.4,1.0,16,0.6,114,-12,74.66,28.862524250703522
ksp,0.4,1.0,16,0.7,119,-4,75.38,27.781134400370128
ksp,0.4,1.0,16,0.8,123,-5,84.7,23.01131043993943
ksp,0.4,1.0,16,0.9,115,-19,79.22,25.140657371302456
ksp,0.4,1.0,16,1.0,108,-17,80.06,20.004499493863875
ksp,0.5,0.0,2,0.0,129,97,115.9,7.848696759101254
ksp,0.5,0.0,2,0.1,130,94,115.24,8.235215571568487
ksp,0.5,0.0,2,0.2,132,88,116,8.093837413837312
ksp,0.5,0.0,2,0.3,130,89,114.62,9.604187012093492
ksp,0.5,0.0,2,0.4,130,79,115.22,8.683293835678642
ksp,0.5,0.0,2,0.5,130,75,104.8,11.499778169998919
ksp,0.5,0.0,2,0.6,114,63,89.74,13.403943982489418
ksp,0.5,0.0,2,0.7,117,61,91.48,12.401843180983796
ksp,0.5,0.0,2,0.8,118,64,89.56,13.112013497521412
ksp,0.5,0.0,2,0.9,117,47,93.58,12.898489074622782
ksp,0.5,0.0,2,1.0,112,68,92.54,10.105989333467717
ksp,0.5,0.0,3,0.0,127,91,112.06,8.565259684877496
ksp,0.5,0.0,3,0.1,125,87,111.16,8.612662723204332
ksp,0.5,0.0,3,0.2,126,90,110.74,7.9765216704515804
ksp,0.5,0.0,3,0.3,127,91,111.42,8.654572933025708
ksp,0.5,0.0,3,0.4,127,89,108.6,8.919137873593124
ksp,0.5,0.0,3,0.5,121,76,99.12,10.678301477715433
ksp,0.5,0.0,3,0.6,119,58,89.82,13.579230839929103
ksp,0.5,0.0,3,0.7,129,73,92.1,11.702520223944786
ksp,0.5,0.0,3,0.8,112,60,90.48,11.445059534799373
ksp,0.5,0.0,3,0.9,120,61,87.74,11.852512004479326
ksp,0.5,0.0,3,1.0,118,-2,84.42,17.97514156510914
ksp,0.5,0.0,4,0.0,128,78,105.72,10.638858309163112
ksp,0.5,0.0,4,0.1,125,68,106.2,10.143863129186704
ksp,0.5,0.0,4,0.2,126,87,108.48,9.32462178474663
ksp,0.5,0.0,4,0.3,124,87,106.1,9.1746100400919
ksp,0.5,0.0,4,0.4,126,72,105,12.006800793971825
ksp,0.5,0.0,4,0.5,119,72,95.6,10.95072451242103
ksp,0.5,0.0,4,0.6,115,54,85.26,13.443471976223634
ksp,0.5,0.0,4,0.7,116,67,89.56,13.150867124355297
ksp,0.5,0.0,4,0.8,112,66,89.48,11.207213420519002
ksp,0.5,0.0,4,0.9,110,63,87.34,11.413579452492867
ksp,0.5,0.0,4,1.0,114,-5,88.38,19.590595411355636
ksp,0.5,0.0,5,0.0,119,76,104.28,10.283809347410013
ksp,0.5,0.0,5,0.1,127,74,106.38,11.610849957461937
ksp,0.5,0.0,5,0.2,122,80,98.28,10.834638330609012
ksp,0.5,0.0,5,0.3,118,61,99.14,11.982998159807886
ksp,0.5,0.0,5,0.4,125,78,102.1,10.734742375928311
ksp,0.5,0.0,5,0.5,116,61,96.6,13.111764463524304
ksp,0.5,0.0,5,0.6,105,-8,82.9,24.1384188650815
ksp,0.5,0.0,5,0.7,103,-3,78.9,19.69797461876811
ksp,0.5,0.0,5,0.8,105,-3,80.32,23.549721606743084
ksp,0.5,0.0,5,0.9,117,-1,83.18,17.967873825133523
ksp,0.5,0.0,5,1.0,109,49,86.72,12.695877524710491
ksp,0.5,0.0,6,0.0,119,71,101.48,10.812388963686093
ksp,0.5,0.0,6,0.1,124,78,100.86,12.202391869913816
ksp,0.5,0.0,6,0.2,124,72,100.14,11.565271730663385
ksp,0.5,0.0,6,0.3,123,71,96.5,12.87498761639983
ksp,0.5,0.0,6,0.4,123,71,101.16,11.260115633581773
ksp,0.5,0.0,6,0.5,117,69,93.54,11.319497356692269
ksp,0.5,0.0,6,0.6,109,-9,78.84,22.161153731109703
ksp,0.5,0.0,6,0.7,110,-6,84.12,18.963595629090847
ksp,0.5,0.0,6,0.8,116,-12,79.88,28.49893660744383
ksp,0.5,0.0,6,0.9,109,-14,80.28,24.90311020654215
ksp,0.5,0.0,6,1.0,118,-5,84,19.121523293431004
ksp,0.5,0.0,7,0.0,122,76,98.78,11.08462807638744
ksp,0.5,0.0,7,0.1,124,86,100.46,8.204553240582392
ksp,0.5,0.0,7,0.2,124,77,98.96,11.675825365222952
ksp,0.5,0.0,7,0.3,117,80,99.42,9.850080285594279
ksp,0.5,0.0,7,0.4,117,-1,94.5,18.533202417195326
ksp,0.5,0.0,7,0.5,113,59,89.02,12.578715420608459
ksp,0.5,0.0,7,0.6,109,-18,80.54,23.368573000541403
ksp,0.5,0.0,7,0.7,110,-7,79.8,21.83612434775485
ksp,0.5,0.0,7,0.8,119,-4,79.68,25.691609048679766
ksp,0.5,0.0,7,0.9,105,-1,82.46,16.59014952387379
ksp,0.5,0.0,7,1.0,113,-6,80.72,17.737358246114905
ksp,0.5,0.0,8,0.0,119,71,97.04,12.46703408094765
ksp,0.5,0.0,8,0.1,119,66,97.66,10.296839221779841
ksp,0.5,0.0,8,0.2,118,76,101.04,9.612831560588425
ksp,0.5,0.0,8,0.3,116,71,94.9,10.093946458251144
ksp,0.5,0.0,8,0.4,119,71,96.22,12.221242797285557
ksp,0.5,0.0,8,0.5,112,59,91.26,12.384667940643382
ksp,0.5,0.0,8,0.6,109,-10,75.28,26.86553060510582
ksp,0.5,0.0,8,0.7,111,-9,72.52,26.427598437687703
ksp,0.5,0.0,8,0.8,109,-7,77.7,21.52668017098023
ksp,0.5,0.0,8,0.9,109,-15,72.9,31.464427598188287
ksp,0.5,0.0,8,1.0,108,-14,76.9,25.13250598612994
ksp,0.5,0.0,9,0.0,117,64,95.82,11.720712522744355
ksp,0.5,0.0,9,0.1,114,72,95.24,10.863832525534308
ksp,0.5,0.0,9,0.2,119,75,97.84,11.493316602731008
ksp,0.5,0.0,9,0.3,116,64,95.72,11.60232207581829
ksp,0.5,0.0,9,0.4,117,58,93.34,12.405742580740252
ksp,0.5,0.0,9,0.5,109,65,88.46,10.817993325558891
ksp,0.5,0.0,9,0.6,109,-7,79.36,17.91790804115895
ksp,0.5,0.0,9,0.7,116,-8,81,22.125799881770675
ksp,0.5,0.0,9,0.8,114,-16,74.42,23.994123430200016
ksp,0.5,0.0,9,0.9,127,-8,72.56,33.9940931243494
ksp,0.5,0.0,9,1.0,111,-7,77.12,23.883766154320924
ksp,0.5,0.0,10,0.0,116,72,93.48,10.198519300289005
ksp,0.5,0.0,10,0.1,117,69,91.36,11.340301979206366
ksp,0.5,0.0,10,0.2,115,57,95.84,11.87753839679531
ksp,0.5,0.0,10,0.3,119,60,94.12,13.039406522115168
ksp,0.5,0.0,10,0.4,116,70,92.82,10.508868946304938
ksp,0.5,0.0,10,0.5,107,57,83.04,11.02864544756804
ksp,0.5,0.0,10,0.6,106,-4,71.1,29.164032922874892
ksp,0.5,0.0,10,0.7,106,-4,79.12,22.753909733565905
ksp,0.5,0.0,10,0.8,111,-20,76.12,24.966622616965218
ksp,0.5,0.0,10,0.9,111,-19,67.46,36.7224615688201
ksp,0.5,0.0,10,1.0,112,-9,79.72,17.798234262340262
ksp,0.5,0.0,11,0.0,119,67,91.28,12.75201464675368
ksp,0.5,0.0,11,0.1,114,63,94.28,11.226862828929185
ksp,0.5,0.0,11,0.2,116,-1,89.64,18.140899781928105
ksp,0.5,0.0,11,0.3,113,67,90.8,12.016994768464624
ksp,0.5,0.0,11,0.4,120,-2,90.02,17.774655196288304
ksp,0.5,0.0,11,0.5,104,-18,77.94,28.844700287815048
ksp,0.5,0.0,11,0.6,97,-8,71.76,22.131849798654518
ksp,0.5,0.0,11,0.7,103,-11,74.2,25.06318545808019
ksp,0.5,0.0,11,0.8,114,-16,63.06,36.778659517692695
ksp,0.5,0.0,11,0.9,110,-12,74.4,32.48610377954719
ksp,0.5,0.0,11,1.0,108,-20,68.6,34.450200674750974
ksp,0.5,0.0,12,0.0,120,60,88.8,13.003924054543171
ksp,0.5,0.0,12,0.1,116,-6,91.1,19.24519553084375
ksp,0.5,0.0,12,0.2,112,-9,88.52,18.414989457903413
ksp,0.5,0.0,12,0.3,113,-3,86.02,20.93965089469824
ksp,0.5,0.0,12,0.4,114,-3,87.74,18.398990655545678
ksp,0.5,0.0,12,0.5,115,-19,77.88,27.158371505985826
ksp,0.5,0.0,12,0.6,102,-9,63.92,33.39549034690469
ksp,0.5,0.0,12,0.7,107,-9,75.68,25.88785863082916
ksp,0.5,0.0,12,0.8,110,-13,72.28,29.580771470945894
ksp,0.5,0.0,12,0.9,126,-19,70.46,31.36500714920033
ksp,0.5,0.0,12,1.0,116,-11,63.74,39.27392550394977
ksp,0.5,0.0,13,0.0,114,64,90.22,10.198619354338796
ksp,0.5,0.0,13,0.1,110,47,82.46,14.86841605277332
ksp,0.5,0.0,13,0.2,108,-2,85.78,20.771143641197643
ksp,0.5,0.0,13,0.3,110,-3,87.34,17.84126150934675
ksp,0.5,0.0,13,0.4,115,-6,85.54,18.817284715963478
ksp,0.5,0.0,13,0.5,102,-9,76.74,26.18054270496566
ksp,0.5,0.0,13,0.6,109,-14,70.58,31.137673225171323
ksp,0.5,0.0,13,0.7,116,-10,68.52,32.51890501959544
ksp,0.5,0.0,13,0.8,109,-15,58.42,38.17846919670931
ksp,0.5,0.0,13,0.9,105,-13,71.82,31.939796684464007
ksp,0.5,0.0,13,1.0,99,-15,63.5,35.73784936941534
ksp,0.5,0.0,14,0.0,108,-7,82.48,24.71902514424128
ksp,0.5,0.0,14,0.1,115,-2,76.36,30.001877492270786
ksp,0.5,0.0,14,0.2,119,-6,81.88,18.925891993644633
ksp,0.5,0.0,14,0.3,107,-10,77.64,27.413507768311323
ksp,0.5,0.0,14,0.4,108,-8,79.08,24.857011493905762
ksp,0.5,0.0,14,0.5,110,-18,69.66,35.57436017753259
ksp,0.5,0.0,14,0.6,106,-11,69.84,33.7864602756664
ksp,0.5,0.0,14,0.7,101,-10,69.82,31.727596949079917
ksp,0.5,0.0,14,0.8,105,-15,69.68,33.28935602395751
ksp,0.5,0.0,14,0.9,105,-15,64.16,33.79733113482091
ksp,0.5,0.0,14,1.0,110,-24,63.1,36.27516719605908
ksp,0.5,0.0,15,0.0,116,-10,84.24,27.32686500534608
ksp,0.5,0.0,15,0.1,111,-10,80.92,25.621132859020733
ksp,0.5,0.0,15,0.2,110,-9,74.1,33.31865323000353
ksp,0.5,0.0,15,0.3,100,-14,74.88,26.52041185385248
ksp,0.5,0.0,15,0.4,109,-1,85.06,17.222920181892405
ksp,0.5,0.0,15,0.5,112,-14,64.06,34.76299345979449
ksp,0.5,0.0,15,0.6,106,-14,56.26,37.49003132806896
ksp,0.5,0.0,15,0.7,107,-21,55.96,38.41819296922238
ksp,0.5,0.0,15,0.8,98,-17,64.98,33.82155453287752
ksp,0.5,0.0,15,0.9,115,-10,57.16,38.59647863815177
ksp,0.5,0.0,15,1.0,102,-12,59.98,37.82423906999967
ksp,0.5,0.0,16,0.0,114,-6,76.78,27.607518940332476
ksp,0.5,0.0,16,0.1,113,-14,75.86,24.509898042236248
ksp,0.5,0.0,16,0.2,115,-19,69.22,31.57452473505972
ksp,0.5,0.0,16,0.3,108,-11,74.98,32.175849734271964
ksp,0.5,0.0,16,0.4,109,-14,77.62,25.11921778321961
ksp,0.5,0.0,16,0.5,114,-24,54.14,40.81666826387555
ksp,0.5,0.0,16,0.6,108,-30,58.76,40.975134321354716
ksp,0.5,0.0,16,0.7,103,-26,56.22,41.29302456288496
ksp,0.5,0.0,16,0.8,109,-17,60,37.86388080199592
ksp,0.5,0.0,16,0.9,104,-18,60.42,38.356592174817955
ksp,0.5,0.0,16,1.0,112,-15,52.84,43.3007328966584
ksp,0.5,0.1,2,0.0,131,105,121.2,7.292713724628697
ksp,0.5,0.1,2,0.1,131,109,121.12,5.720139858430037
ksp,0.5,0.1,2,0.2,132,104,121,6.54341856605645
ksp,0.5,0.1,2,0.3,133,108,122.98,5.853622635529529
ksp,0.5,0.1,2,0.4,133,105,122.04,6.691328534082033
ksp,0.5,0.1,2,0.5,131,94,115.76,9.255026213041303
ksp,0.5,0.1,2,0.6,130,82,107.6,9.872658596097711
ksp,0.5,0.1,2,0.7,131,76,106.4,12.217418144700172
ksp,0.5,0.1,2,0.8,126,89,107.84,8.384533866785041
ksp,0.5,0.1,2,0.9,127,79,106.8,11.230425146876312
ksp,0.5,0.1,2,1.0,130,89,108.74,10.472139909575038
ksp,0.5,0.1,3,0.0,132,96,119.68,7.421535129167643
ksp,0.5,0.1,3,0.1,130,95,117,7.91021039994693
ksp,0.5,0.1,3,0.2,132,105,118.76,8.34843257926973
ksp,0.5,0.1,3,0.3,131,89,117.78,7.576251832980124
ksp,0.5,0.1,3,0.4,133,89,118.32,8.44294174480213
ksp,0.5,0.1,3,0.5,126,93,111.5,8.089423682204071
ksp,0.5,0.1,3,0.6,125,82,103.68,10.95527084027015
ksp,0.5,0.1,3,0.7,127,81,103.04,11.689800193819764
ksp,0.5,0.1,3,0.8,121,72,104.06,10.88794502827671
ksp,0.5,0.1,3,0.9,127,81,104.7,10.855732991166935
ksp,0.5,0.1,3,1.0,126,67,102.56,12.24771532214253
ksp,0.5,0.1,4,0.0,129,88,115.78,9.829754912135554
ksp,0.5,0.1,4,0.1,128,89,113.78,8.823183746730622
ksp,0.5,0.1,4,0.2,132,92,113.86,9.120530775818535
ksp,0.5,0.1,4,0.3,127,81,110.96,9.946715179251031
ksp,0.5,0.1,4,0.4,129,93,113.74,8.080740519713448
ksp,0.5,0.1,4,0.5,126,72,109.52,11.080853131525974
ksp,0.5,0.1,4,0.6,123,69,99.74,12.510909525004852
ksp,0.5,0.1,4,0.7,121,57,98.3,11.501996277487962
ksp,0.5,0.1,4,0.8,125,74,101.5,12.665637265725668
ksp,0.5,0.1,4,0.9,129,66,99.6,13.018040857022305
ksp,0.5,0.1,4,1.0,120,72,98.86,13.025892581739663
ksp,0.5,0.1,5,0.0,128,88,110.14,9.400412496376997
ksp,0.5,0.1,5,0.1,127,90,111.08,9.555081990058206
ksp,0.5,0.1,5,0.2,131,89,111.68,10.068013605432984
ksp,0.5,0.1,5,0.3,126,87,109.86,7.562015712272295
ksp,0.5,0.1,5,0.4,130,95,112,8.078694580342109
ksp,0.5,0.1,5,0.5,127,76,105.18,10.275173169999102
ksp,0.5,0.1,5,0.6,123,-3,97.12,18.591900804119092
ksp,0.5,0.1,5,0.7,121,62,96.34,13.559558718965054
ksp,0.5,0.1,5,0.8,116,61,99.26,12.786807614865872
ksp,0.5,0.1,5,0.9,122,57,97.98,14.552494701624747
ksp,0.5,0.1,5,1.0,118,67,96.72,12.426173824567535
ksp,0.5,0.1,6,0.0,123,90,107.36,8.556558530013747
ksp,0.5,0.1,6,0.1,128,86,109.62,9.46721518004667
ksp,0.5,0.1,6,0.2,131,83,108.06,11.016518209914953
ksp,0.5,0.1,6,0.3,119,79,106.18,7.901666060433853
ksp,0.5,0.1,6,0.4,131,73,107.6,11.914662549710311
ksp,0.5,0.1,6,0.5,127,83,102.96,9.882906289887297
ksp,0.5,0.1,6,0.6,119,-1,92.52,18.091874374075974
ksp,0.5,0.1,6,0.7,121,61,92.8,13.846092795958205
ksp,0.5,0.1,6,0.8,116,47,95,14.737152827781483
ksp,0.5,0.1,6,0.9,119,57,91.46,15.101304173981202
ksp,0.5,0.1,6,1.0,123,65,97.56,12.780980767834489
ksp,0.5,0.1,7,0.0,124,80,105.56,10.821671378699847
ksp,0.5,0.1,7,0.1,123,81,106.56,10.63717010088219
ksp,0.5,0.1,7,0.2,121,78,105.2,10.37461580306589
ksp,0.5,0.1,7,0.3,124,80,107.12,9.902875278196237
ksp,0.5,0.1,7,0.4,131,83,106.12,11.944839206681243
ksp,0.5,0.1,7,0.5,120,68,100.64,11.657983162990561
ksp,0.5,0.1,7,0.6,130,54,94.86,15.23289941179275
ksp,0.5,0.1,7,0.7,117,-3,92.76,19.18817663169118
ksp,0.5,0.1,7,0.8,119,54,93.7,14.612337532484846
ksp,0.5,0.1,7,0.9,118,65,93.18,13.196613665819651
ksp,0.5,0.1,7,1.0,123,56,94.46,13.209783016648638
ksp,0.5,0.1,8,0.0,122,75,102.24,9.524533305830662
ksp,0.5,0.1,8,0.1,130,77,103.46,11.221717282818624
ksp,0.5,0.1,8,0.2,123,89,105.82,8.34630554955488
ksp,0.5,0.1,8,0.3,121,77,103.58,11.04737479204532
ksp,0.5,0.1,8,0.4,124,79,102.6,9.525476044668373
ksp,0.5,0.1,8,0.5,119,60,95.78,13.398583537685113
ksp,0.5,0.1,8,0.6,113,42,88.32,14.26632970547457
ksp,0.5,0.1,8,0.7,126,-2,89.8,18.388106182518957
ksp,0.5,0.1,8,0.8,119,-7,88.58,23.734148308257605
ksp,0.5,0.1,8,0.9,107,-11,86.54,18.338328323876354
ksp,0.5,0.1,8,1.0,116,71,93.16,10.359576068861632
ksp,0.5,0.1,9,0.0,125,75,101.94,11.066422831507673
ksp,0.5,0.1,9,0.1,127,75,102,11.776836483157114
ksp,0.5,0.1,9,0.2,123,81,102.62,9.514521661596005
ksp,0.5,0.1,9,0.3,126,73,101.78,11.973252503401241
ksp,0.5,0.1,9,0.4,124,71,101.94,11.336072098052522
ksp,0.5,0.1,9,0.5,117,63,91.54,12.707397813229642
ksp,0.5,0.1,9,0.6,120,-5,88.7,19.6554505085454
ksp,0.5,0.1,9,0.7,112,45,88.12,14.253735636380966
ksp,0.5,0.1,9,0.8,115,51,90.36,15.656725750439962
ksp,0.5,0.1,9,0.9,126,67,95.38,11.545632622470768
ksp,0.5,0.1,9,1.0,117,67,90.52,11.836022497926766
ksp,0.5,0.1,10,0.0,126,69,98.34,12.477915184314195
ksp,0.5,0.1,10,0.1,117,73,101.3,9.551685394607123
ksp,0.5,0.1,10,0.2,121,71,97.42,11.006658467139102
ksp,0.5,0.1,10,0.3,122,73,101.72,10.734343130763968
ksp,0.5,0.1,10,0.4,125,77,97.72,10.441362019216005
ksp,0.5,0.1,10,0.5,116,60,93.4,14.264269618704704
ksp,0.5,0.1,10,0.6,122,-4,86.26,22.78364074756898
ksp,0.5,0.1,10,0.7,124,-1,85.3,25.47848231791858
ksp,0.5,0.1,10,0.8,118,-2,88.18,18.31882047713415
ksp,0.5,0.1,10,0.9,115,49,86.52,15.249275660281878
ksp,0.5,0.1,10,1.0,110,60,89.82,13.68999336622728
ksp,0.5,0.1,11,0.0,123,62,98.28,13.557195544079468
ksp,0.5,0.1,11,0.1,122,75,97.38,10.401903279531814
ksp,0.5,0.1,11,0.2,118,63,99.74,11.950254031968166
ksp,0.5,0.1,11,0.3,118,75,99.36,11.25358899667668
ksp,0.5,0.1,11,0.4,130,67,98.04,11.65483170366764
ksp,0.5,0.1,11,0.5,122,44,92.2,14.212670403551895
ksp,0.5,0.1,11,0.6,115,46,91.78,13.476040719342894
ksp,0.5,0.1,11,0.7,114,-8,87.08,18.32010159494154
ksp,0.5,0.1,11,0.8,113,-7,87.84,19.08772444504048
ksp,0.5,0.1,11,0.9,112,-8,86.72,18.47562100251495
ksp,0.5,0.1,11,1.0,111,59,88.44,13.065236628674787
ksp,0.5,0.1,12,0.0,119,74,98.28,10.14394360378323
ksp,0.5,0.1,12,0.1,127,62,98.28,14.145079190521432
ksp,0.5,0.1,12,0.2,120,-7,90,19.297879760878036
ksp,0.5,0.1,12,0.3,125,63,95.42,14.03943425803598
ksp,0.5,0.1,12,0.4,117,68,95.32,12.115835480384963
ksp,0.5,0.1,12,0.5,120,61,91.28,12.76960677322748
ksp,0.5,0.1,12,0.6,126,-5,80.16,29.15081123945554
ksp,0.5,0.1,12,0.7,117,52,90.34,13.308904491937351
ksp,0.5,0.1,12,0.8,110,-4,85.02,21.956812898348
ksp,0.5,0.1,12,0.9,116,-2,88.32,23.048697338018734
ksp,0.5,0.1,12,1.0,120,-4,83.54,17.807599845147518
ksp,0.5,0.1,13,0.0,124,65,94.44,13.29747559286563
ksp,0.5,0.1,13,0.1,118,-5,90.12,19.162718907252366
ksp,0.5,0.1,13,0.2,128,57,92.9,13.066939119747351
ksp,0.5,0.1,13,0.3,119,63,92.46,13.632509164583348
ksp,0.5,0.1,13,0.4,128,65,95.52,13.447160386080757
ksp,0.5,0.1,13,0.5,115,-5,85.74,21.80133865951673
ksp,0.5,0.1,13,0.6,114,54,87.14,12.721522819896322
ksp,0.5,0.1,13,0.7,108,-12,85.28,18.75300248069136
ksp,0.5,0.1,13,0.8,109,-12,83,21.72556098240043
ksp,0.5,0.1,13,0.9,113,-4,86.72,18.041946589398105
ksp,0.5,0.1,13,1.0,121,-14,82.66,21.902017426413913
ksp,0.5,0.1,14,0.0,121,61,92.86,14.508280534978384
ksp,0.5,0.1,14,0.1,124,69,92.8,11.389217958854143
ksp,0.5,0.1,14,0.2,123,-3,91.18,20.54233061117398
ksp,0.5,0.1,14,0.3,113,64,93.22,11.877418121144418
ksp,0.5,0.1,14,0.4,117,59,91.22,13.233060022195184
ksp,0.5,0.1,14,0.5,124,62,91.62,14.617420415101863
ksp,0.5,0.1,14,0.6,110,-4,79.68,22.668363281841746
ksp,0.5,0.1,14,0.7,113,-4,86,19.168426420250867
ksp,0.5,0.1,14,0.8,124,-17,78.24,28.754101748219135
ksp,0.5,0.1,14,0.9,122,-10,86.6,19.998979565804586
ksp,0.5,0.1,14,1.0,119,-5,85.78,18.618939227549557
ksp,0.5,0.1,15,0.0,118,37,92.58,15.318509545444607
ksp,0.5,0.1,15,0.1,107,-20,83.3,23.314399509526208
ksp,0.5,0.1,15,0.2,116,-1,86.7,18.24688958677168
ksp,0.5,0.1,15,0.3,117,59,91.46,12.847949093858029
ksp,0.5,0.1,15,0.4,112,-11,84.5,23.701588683513368
ksp,0.5,0.1,15,0.5,122,-9,84.86,18.89067365184228
ksp,0.5,0.1,15,0.6,109,-7,77.1,29.437758621421253
ksp,0.5,0.1,15,0.7,110,-18,78.56,27.448028812909055
ksp,0.5,0.1,15,0.8,113,-2,74.52,27.057942362603242
ksp,0.5,0.1,15,0.9,108,-2,84.52,19.22502620682378
ksp,0.5,0.1,15,1.0,107,-6,78.42,25.017618281718903
ksp,0.5,0.1,16,0.0,115,-9,81.88,22.47596448635379
ksp,0.5,0.1,16,0.1,110,-13,83.24,26.494943683962163
ksp,0.5,0.1,16,0.2,111,-4,87.44,18.94046526592723
ksp,0.5,0.1,16,0.3,119,-17,75.04,34.29818820704257
ksp,0.5,0.1,16,0.4,111,-6,85.7,17.147915920255826
ksp,0.5,0.1,16,0.5,123,-17,68.64,39.88900927855303
ksp,0.5,0.1,16,0.6,112,-9,79.8,25.374742383330872
ksp,0.5,0.1,16,0.7,114,-4,76.66,28.465955319379287
ksp,0.5,0.1,16,0.8,118,-14,83.66,23.15838103678446
ksp,0.5,0.1,16,0.9,114,-1,84.1,17.24286306071623
ksp,0.5,0.1,16,1.0,109,-3,77.82,24.55704728644247
ksp,0.5,0.2,2,0.0,133,112,122.76,5.441938430150696
ksp,0.5,0.2,2,0.1,131,101,122.3,5.636071869879675
ksp,0.5,0.2,2,0.2,132,109,121.8,5.627918743883488
ksp,0.5,0.2,2,0.3,132,106,122.32,6.069125613651914
ksp,0.5,0.2,2,0.4,132,110,121.62,6.346749127687017
ksp,0.5,0.2,2,0.5,129,85,116.02,7.506432615580113
ksp,0.5,0.2,2,0.6,127,83,106.36,9.981125043944552
ksp,0.5,0.2,2,0.7,132,83,107.04,9.699484522385713
