FunctionIndex,Damage,Regeneration,Tournament,Alpha,BestScore,WorstScore,MeanScore,StdDev
5,0.6,0.2,6,1.0,-1402.6707734490901,-2040.6471724235873,-1758.5196170324737,125.44614231835291
5,0.6,0.2,8,0.0,-1442.327971684231,-2194.4148571499577,-1758.3061501054476,138.33831317433305
5,0.6,0.2,8,0.2,-1381.832288400543,-2042.1460602788563,-1750.6777016305168,115.47040730341428
5,0.6,0.2,8,0.4,-1501.3190676988866,-2016.3465724301507,-1726.1264914930366,117.95249147312427
5,0.6,0.2,8,0.6,-1494.3372142684696,-2059.64133722852,-1754.0370097015054,124.0593140014137
5,0.6,0.2,8,0.8,-1517.412278787334,-2115.201383852508,-1786.7561731133574,145.95373971111135
5,0.6,0.2,8,1.0,-1508.5021384468487,-2176.7129586468036,-1806.7828146393545,155.80838877082206
5,0.6,0.2,10,0.0,-1572.3691749317386,-2106.4973175419145,-1795.1493992780363,126.67305193551577
5,0.6,0.2,10,0.2,-1434.2103227198838,-2230.1753392464625,-1820.4363862402195,153.79435626934153
5,0.6,0.2,10,0.4,-1509.466574317613,-2248.0243522152723,-1804.570353997549,156.92808022722375
5,0.6,0.2,10,0.6,-1496.3642598227707,-2114.057505177556,-1748.499999575004,124.11241335677865
5,0.6,0.2,10,0.8,-1459.6436734545514,-2226.9652255682436,-1833.1819381286894,164.8556100163082
5,0.6,0.2,10,1.0,-1582.724629478022,-2148.1740711234684,-1843.3089291617148,126.56987865061039
5,0.6,0.2,12,0.0,-1612.5789124111668,-2255.345361970397,-1927.4887216837976,135.07906225985244
5,0.6,0.2,12,0.2,-1539.61740776178,-2236.6391907338375,-1829.0659076385211,157.3293719765785
5,0.6,0.2,12,0.4,-1591.1303010643594,-2227.6419580456327,-1852.281001728984,156.92212333220212
5,0.6,0.2,12,0.6,-1533.3480439827088,-2178.131305468586,-1787.9380298732783,150.62312442315147
5,0.6,0.2,12,0.8,-1553.342814747705,-2443.1367407997664,-1871.96534186365,144.25936496753442
5,0.6,0.2,12,1.0,-1552.8823158424893,-2212.613694389125,-1883.3348889408246,153.67626919289648
5,0.6,0.2,14,0.0,-1581.047864799458,-2323.4653266847126,-1906.5427332526592,175.8388702817224
5,0.6,0.2,14,0.2,-1591.4632943135957,-2224.9612709842777,-1888.4367846521207,144.31307755916515
5,0.6,0.2,14,0.4,-1582.1081261781485,-2278.60071278519,-1889.283481993955,172.53041479087113
5,0.6,0.2,14,0.6,-1629.364680620603,-2233.392717644654,-1875.8677757312917,143.9126617609601
5,0.6,0.2,14,0.8,-1639.7450149557046,-2292.6401343035204,-1891.0158184069378,156.78835709032373
5,0.6,0.2,14,1.0,-1636.1560228865985,-2269.082967318772,-1929.5115208861746,157.58077011195314
5,0.6,0.4,2,0.0,-1535.4340108788804,-1934.9249209295083,-1701.1037064399263,86.49251113341144
5,0.6,0.4,2,0.2,-1501.5688344715143,-1928.9150025685267,-1693.6537702418543,89.21176034125695
5,0.6,0.4,2,0.4,-1556.3176851164662,-1997.2257885921144,-1692.2897309698471,89.2108972406224
5,0.6,0.4,2,0.6,-1518.158161172691,-2132.914280213585,-1739.1519574398758,98.42148241899142
5,0.6,0.4,2,0.8,-1478.30285911084,-1988.6641910769633,-1722.3480062065275,106.63214824045149
5,0.6,0.4,2,1.0,-1533.0603930673549,-1976.245893034004,-1735.635465093562,95.40669019029357
5,0.6,0.4,4,0.0,-1495.883478641479,-1962.3633245606784,-1690.1066354116258,110.30931590456589
5,0.6,0.4,4,0.2,-1458.1229814743751,-2058.3407279382504,-1708.7442249719356,127.87326104478397
5,0.6,0.4,4,0.4,-1508.9380495836642,-2011.7698522633991,-1695.1679157773465,115.51513147697155
5,0.6,0.4,4,0.6,-1463.7025621330326,-1938.0504250028898,-1683.449474795013,127.46957233348459
5,0.6,0.4,4,0.8,-1412.6104602580222,-2011.1111938694642,-1750.8998051647568,112.91468969891937
5,0.6,0.4,4,1.0,-1485.6672019946398,-2030.892608033513,-1731.5734620966598,132.04264578620385
5,0.6,0.4,6,0.0,-1466.656036611668,-2056.0189928372192,-1755.3477336011651,129.52138322444932
5,0.6,0.4,6,0.2,-1468.838267220475,-2135.5178439781316,-1772.0674125861287,146.64902694488245
5,0.6,0.4,6,0.4,-1495.161279395401,-2238.9656791137577,-1738.7687077659455,147.61758088048302
5,0.6,0.4,6,0.6,-1496.5566882597645,-2046.6918900033115,-1735.629016287868,137.51162482463306
5,0.6,0.4,6,0.8,-1563.017458337627,-2124.6524179909748,-1833.180151877487,146.86557109599886
5,0.6,0.4,6,1.0,-1543.0346475831427,-2514.4005444317463,-1826.993130159769,178.27196348258022
5,0.6,0.4,8,0.0,-1456.6685864406709,-2078.5658763133106,-1805.3845806306228,146.13350477368368
5,0.6,0.4,8,0.2,-1521.9604692374312,-2194.0950219719743,-1831.540288629762,162.8458428931828
5,0.6,0.4,8,0.4,-1515.532268970608,-2070.714617876446,-1788.8939540070653,131.4305749872188
5,0.6,0.4,8,0.6,-1435.4780361207954,-2150.990710200189,-1767.647050545462,137.17567997348633
5,0.6,0.4,8,0.8,-1561.8470953242063,-2177.6813228830697,-1828.5648276213649,148.91922444493966
5,0.6,0.4,8,1.0,-1591.4238107400474,-2318.640240708619,-1896.713614692178,171.0190609795118
5,0.6,0.4,10,0.0,-1591.2629795524974,-2163.1114268910187,-1875.969682231202,121.70601772524189
5,0.6,0.4,10,0.2,-1587.5462248990427,-2266.163629310748,-1859.330145326864,147.3705111822102
5,0.6,0.4,10,0.4,-1507.1930589351819,-2253.4978314640593,-1837.3496600700814,152.299762610624
5,0.6,0.4,10,0.6,-1521.5474499474967,-2246.8634953726855,-1855.6579562207287,160.9827069500202
5,0.6,0.4,10,0.8,-1585.751073090675,-2263.777254422417,-1858.416771913725,157.4941897646737
5,0.6,0.4,10,1.0,-1578.0570979372972,-2344.242824860843,-1897.1383724502118,157.70795248147866
5,0.6,0.4,12,0.0,-1643.6066372953057,-2370.767320465069,-1936.3719205586476,173.47816373310746
5,0.6,0.4,12,0.2,-1564.7562333395701,-2224.703124062413,-1852.4022022405982,148.80573067085012
5,0.6,0.4,12,0.4,-1557.8850697196533,-2355.82710523516,-1892.0036614480025,164.99748142256064
5,0.6,0.4,12,0.6,-1538.57158217521,-2266.60829449789,-1889.7525595347709,167.50559796152203
5,0.6,0.4,12,0.8,-1623.7048294284543,-2396.6337554075335,-1957.9571321552028,161.83566294600473
5,0.6,0.4,12,1.0,-1631.047268538886,-2330.441707806124,-1946.5760362571336,180.0823062781941
5,0.6,0.4,14,0.0,-1731.5423334280426,-2235.8414851222396,-1986.7979517952244,133.73663344585194
5,0.6,0.4,14,0.2,-1675.809071585767,-2355.977129086493,-1947.5749140680175,139.16724451582016
5,0.6,0.4,14,0.4,-1539.3190444467602,-2314.1037237111186,-1916.9929546739077,159.2069176314744
5,0.6,0.4,14,0.6,-1646.0655460848338,-2673.215783737026,-1947.3306549743415,195.78112019087408
5,0.6,0.4,14,0.8,-1597.970763480654,-2395.050903076861,-1959.7662411933738,172.6082591980815
5,0.6,0.4,14,1.0,-1676.7959405279157,-2419.0678725981925,-1998.547067846362,176.62409932330783
5,0.6,0.6,2,0.0,-1587.9583428581316,-1954.7493676169402,-1747.470740148197,79.27308106078716
5,0.6,0.6,2,0.2,-1558.7422377802695,-1882.1788098340112,-1705.2794574172397,80.47392930453542
5,0.6,0.6,2,0.4,-1598.5384607039962,-1900.539003326262,-1733.4765532299411,78.13426279563643
5,0.6,0.6,2,0.6,-1561.6336729096429,-2035.295118341736,-1758.9592054969794,102.16860091225257
5,0.6,0.6,2,0.8,-1549.7650697875881,-1984.7819252177287,-1753.7136385448207,89.10034072469246
5,0.6,0.6,2,1.0,-1589.1429877889993,-2010.1762384083127,-1752.6212729382587,90.15414899325319
5,0.6,0.6,4,0.0,-1570.2653648373748,-2086.561640396615,-1732.4131688429509,98.18603110817448
5,0.6,0.6,4,0.2,-1496.4248302600026,-2124.9762301975097,-1737.7693652547362,132.64578794855638
5,0.6,0.6,4,0.4,-1510.201985386941,-2092.7392737371115,-1735.1722509545912,129.84677673936935
5,0.6,0.6,4,0.6,-1490.6903852706753,-2091.22237926204,-1749.965936595124,121.21413072185474
5,0.6,0.6,4,0.8,-1495.1264392345547,-2057.3225677922474,-1783.2173007700899,136.45058971777547
5,0.6,0.6,4,1.0,-1578.3568787723636,-2155.615098631888,-1810.4410701966199,124.69030902349346
5,0.6,0.6,6,0.0,-1565.5893296805868,-2169.7388503959046,-1791.0207068999607,129.5519932370601
5,0.6,0.6,6,0.2,-1492.6656837269832,-2138.0459461569217,-1805.824926525937,132.3459694483606
5,0.6,0.6,6,0.4,-1495.2342588429365,-2247.0498934733214,-1775.997806427956,148.10267672472628
5,0.6,0.6,6,0.6,-1526.1329898361603,-2185.965214242038,-1812.212259303758,154.02740656237089
5,0.6,0.6,6,0.8,-1617.258805945759,-2257.6199051151116,-1851.2098005902026,146.99752402985385
5,0.6,0.6,6,1.0,-1446.844394749613,-2230.8829339927847,-1840.6401083646858,150.17527587785614
5,0.6,0.6,8,0.0,-1592.5663496076243,-2329.0482451092685,-1840.4135418590754,151.8676628864123
5,0.6,0.6,8,0.2,-1558.9852236920547,-2126.4696231111197,-1855.3784950996762,131.7893720344229
5,0.6,0.6,8,0.4,-1458.0102568135164,-2205.619506231925,-1788.7898232956127,168.55491242509643
5,0.6,0.6,8,0.6,-1629.3378535307904,-2317.953122095547,-1831.3878139048168,133.98052703153263
5,0.6,0.6,8,0.8,-1520.2034520355576,-2209.359209938417,-1880.3586686485116,143.3640322500143
5,0.6,0.6,8,1.0,-1593.6773750732236,-2358.3932223953425,-1879.6543231545968,146.1901712367142
5,0.6,0.6,10,0.0,-1579.0769169933862,-2209.615394380268,-1898.4678956468974,147.67236833708236
5,0.6,0.6,10,0.2,-1582.8491593709205,-2192.110730255068,-1908.7707969512558,121.24461688016174
5,0.6,0.6,10,0.4,-1596.9803404372249,-2180.868004667806,-1841.4206387774027,128.49184192876845
5,0.6,0.6,10,0.6,-1576.444475647177,-2082.12237986494,-1823.6904842220633,122.95230223906474
5,0.6,0.6,10,0.8,-1600.3959978761502,-2316.190466356711,-1907.713491533066,161.33617187514096
5,0.6,0.6,10,1.0,-1622.827573881969,-2651.181285637498,-1951.3961482247666,184.08413601431036
5,0.6,0.6,12,0.0,-1661.076287365253,-2407.6994357203016,-1989.167075004537,152.73305317501107
5,0.6,0.6,12,0.2,-1689.0257693870608,-2489.2791413610785,-1950.0428337626777,168.08371291158085
5,0.6,0.6,12,0.4,-1617.035546198599,-2543.9664175294465,-1888.4734705481726,165.83301956249554
5,0.6,0.6,12,0.6,-1649.0709657379605,-2253.763762164251,-1900.3625665911145,154.40116233309507
5,0.6,0.6,12,0.8,-1713.5243270708013,-2229.588899676849,-1961.6553000408999,125.55607674658289
5,0.6,0.6,12,1.0,-1653.591302387056,-2544.165132019689,-1997.2685591951079,154.68478347231112
5,0.6,0.6,14,0.0,-1791.8258885381447,-2612.454928244465,-2089.3394548781944,169.29030628027135
5,0.6,0.6,14,0.2,-1682.5376293262386,-2369.667318593103,-2021.6520175910048,155.4143912398807
5,0.6,0.6,14,0.4,-1675.8481222420883,-2284.705832563938,-1996.511594610364,142.0466309852981
5,0.6,0.6,14,0.6,-1750.8431953420334,-2367.6762120092967,-1998.6001499938834,155.58915100227898
5,0.6,0.6,14,0.8,-1671.3910572851137,-2427.9899444481,-2013.0783570291899,165.1663649686773
5,0.6,0.6,14,1.0,-1712.129564539264,-2416.1027350887525,-2048.871461227333,177.4895508009751
5,0.6,0.8,2,0.0,-1551.599794795478,-1967.7930844404382,-1749.9078665345837,78.60760870122358
5,0.6,0.8,2,0.2,-1582.6852625490712,-2033.8949684347092,-1755.7291359250212,93.55874160741992
5,0.6,0.8,2,0.4,-1580.9490048741513,-1896.9323752607947,-1749.81101623483,81.38763431377384
5,0.6,0.8,2,0.6,-1594.8959226245597,-1963.8438461943558,-1782.2256967702695,80.90527087401237
5,0.6,0.8,2,0.8,-1587.4166696536738,-2065.417238143599,-1819.3108728676405,103.15896682056733
5,0.6,0.8,2,1.0,-1655.5212289264075,-1963.1975696407915,-1796.0843227104153,84.05309683967228
5,0.6,0.8,4,0.0,-1566.643746897186,-2089.3350023356334,-1784.3317005946367,104.59772939632786
5,0.6,0.8,4,0.2,-1561.1254512274438,-2033.5946628818651,-1759.7294842129008,114.96165128477233
5,0.6,0.8,4,0.4,-1463.7230795795645,-1991.4032646659368,-1778.6868483252613,115.21567220028737
5,0.6,0.8,4,0.6,-1513.567895556196,-2203.8433509381107,-1776.427368354672,152.66305583206238
5,0.6,0.8,4,0.8,-1578.4206113348016,-2005.4813628562492,-1798.998649368953,100.30670331820326
5,0.6,0.8,4,1.0,-1602.8389177331596,-2210.416984810362,-1827.2813012348927,133.53743407295758
5,0.6,0.8,6,0.0,-1618.4611154908189,-2258.007169193442,-1850.839943425503,116.23834652153926
5,0.6,0.8,6,0.2,-1588.1203795116098,-2144.8077053925713,-1848.5872959569656,128.7903425072624
5,0.6,0.8,6,0.4,-1619.7243920171109,-2154.8509907324824,-1816.0398960917078,111.16261779487385
5,0.6,0.8,6,0.6,-1524.9941237783157,-2150.264862774625,-1818.3115805964264,139.7494143215515
5,0.6,0.8,6,0.8,-1552.6725825149651,-2187.327992785025,-1876.1618049679275,132.0484598201966
5,0.6,0.8,6,1.0,-1629.544302251631,-2301.6516436993606,-1853.399698118759,122.70947775144143
5,0.6,0.8,8,0.0,-1631.5111504782965,-2401.101821353702,-1880.7247839984175,153.4012182360054
5,0.6,0.8,8,0.2,-1587.6896606026544,-2307.4942263291705,-1912.4439356179719,149.97683535017484
5,0.6,0.8,8,0.4,-1531.9307991118603,-2360.1341467566845,-1863.9359530706533,156.29741620284292
5,0.6,0.8,8,0.6,-1647.696474387784,-2162.4661111967243,-1832.8540785750797,116.0046918078854
5,0.6,0.8,8,0.8,-1558.9703226391837,-2435.317701410987,-1932.8049716337248,181.98044569880312
5,0.6,0.8,8,1.0,-1686.3404331206132,-2155.861479896886,-1909.6583676178377,129.78198839573105
5,0.6,0.8,10,0.0,-1704.9122251311173,-2386.5197990023216,-1952.1161954549284,140.5877056577817
5,0.6,0.8,10,0.2,-1561.3202507863755,-2350.3337450059507,-1922.3160426058087,163.17567621665083
5,0.6,0.8,10,0.4,-1572.1915639766642,-2274.591991848121,-1897.7184248426677,147.97618294477178
5,0.6,0.8,10,0.6,-1618.2927158048217,-2287.5370641146264,-1915.1051111041447,134.09245973376665
5,0.6,0.8,10,0.8,-1625.9339232629998,-2239.371019839392,-1942.5772530711915,136.14924344939007
5,0.6,0.8,10,1.0,-1713.5829852380375,-2343.994528835582,-1982.2872349608547,139.42999435250144
5,0.6,0.8,12,0.0,-1608.8991824946604,-2584.684063456198,-2078.7054798678305,185.0216558100814
5,0.6,0.8,12,0.2,-1642.8846197184932,-2472.7876552240114,-1959.524539269582,182.65860771461737
5,0.6,0.8,12,0.4,-1667.0486674703013,-2303.187868257112,-1971.6538248305528,146.9827294836741
5,0.6,0.8,12,0.6,-1600.3977953953745,-2379.3458544222212,-1950.4312302472788,161.51534224352812
5,0.6,0.8,12,0.8,-1505.7337654423447,-2396.9506709022135,-1997.8842845916533,181.2469900149719
5,0.6,0.8,12,1.0,-1725.260192533947,-2437.7712686701107,-2042.537880443389,156.21748778338923
5,0.6,0.8,14,0.0,-1721.6765899450309,-2487.342693353381,-2100.9203938173373,181.89880222449975
5,0.6,0.8,14,0.2,-1662.2887334954778,-2546.302068244246,-2077.3686314257156,179.77266863319088
5,0.6,0.8,14,0.4,-1628.787037775185,-2594.7810417104433,-2032.6139975622866,178.58554269247256
5,0.6,0.8,14,0.6,-1672.8975113263864,-2522.1235267159886,-1956.4774248475453,157.13195816479111
5,0.6,0.8,14,0.8,-1694.461923567142,-2392.8461059159663,-2024.3423924109907,146.66457322493736
5,0.6,0.8,14,1.0,-1807.2354320449085,-2376.87133207267,-2079.0242431055694,149.1300725246959
5,0.6,1.0,2,0.0,-1536.7366357707626,-2024.65072376331,-1792.476400006579,102.6704322966021
5,0.6,1.0,2,0.2,-1605.8340777535245,-2002.5803206229677,-1786.966157645538,91.76324439816361
5,0.6,1.0,2,0.4,-1613.637017913753,-2109.7771051829704,-1810.602633766346,104.0797084843231
5,0.6,1.0,2,0.6,-1575.5319228592987,-1996.2681694131736,-1801.5027192477064,91.390754220373
5,0.6,1.0,2,0.8,-1609.8266403129473,-2051.70811188667,-1816.527354099322,104.60088138171754
5,0.6,1.0,2,1.0,-1597.5728259841262,-2048.6438734323774,-1825.7580755481833,88.50859786560129
5,0.6,1.0,4,0.0,-1617.5909087391103,-2170.778499169982,-1823.5909182648588,118.15275073870451
5,0.6,1.0,4,0.2,-1531.0655340087278,-2126.5902618241234,-1788.8647497066959,130.1788067970343
5,0.6,1.0,4,0.4,-1505.5623175950466,-2063.8979252652043,-1810.784338257207,119.62091343614661
5,0.6,1.0,4,0.6,-1509.5126584457598,-2063.5186652577295,-1821.9610060212851,133.42722654730076
5,0.6,1.0,4,0.8,-1613.2912739880783,-2234.270254387399,-1859.5512049349902,148.80274314704246
5,0.6,1.0,4,1.0,-1549.6181819153348,-2165.215885456476,-1843.8004512957368,117.26118618303592
5,0.6,1.0,6,0.0,-1626.149181986339,-2134.7221076737214,-1857.3668478472268,129.09133151165943
5,0.6,1.0,6,0.2,-1496.4654947802874,-2109.8497153449025,-1829.9829985848423,133.15573983520827
5,0.6,1.0,6,0.4,-1597.9018336248391,-2162.883657696589,-1834.473484167142,127.43900539183292
5,0.6,1.0,6,0.6,-1622.958885295941,-2184.068275445061,-1862.9983976306892,133.82190974208797
5,0.6,1.0,6,0.8,-1556.0770553637585,-2244.9894870191047,-1875.2851726662157,147.22733588132033
5,0.6,1.0,6,1.0,-1658.4873951512743,-2247.588973692664,-1912.2934059676422,133.78151485388483
5,0.6,1.0,8,0.0,-1529.4590295048915,-2260.772380042231,-1896.3332948078248,141.7645067117028
5,0.6,1.0,8,0.2,-1576.1231770189609,-2207.8545250908537,-1868.35554778153,149.78918204714753
5,0.6,1.0,8,0.4,-1592.0857530426367,-2130.1716138627853,-1869.6789947330724,127.08750833931822
5,0.6,1.0,8,0.6,-1559.8801088848427,-2308.460930956384,-1911.0244009071068,153.1048491549607
5,0.6,1.0,8,0.8,-1584.6580104540028,-2189.897848694818,-1934.4285364714533,147.74620357334967
5,0.6,1.0,8,1.0,-1708.754999803256,-2297.3823770194776,-1921.0519514507123,134.6920634424972
5,0.6,1.0,10,0.0,-1632.8230478351395,-2400.753254004944,-1988.3096873671618,175.60668759778815
5,0.6,1.0,10,0.2,-1657.943887021584,-2248.4660404542583,-1965.1266387097896,159.69850078745708
5,0.6,1.0,10,0.4,-1639.7279446575126,-2335.2860878522347,-1938.3766100391426,149.5873966632222
5,0.6,1.0,10,0.6,-1682.4600494324136,-2244.548740225451,-1931.821040206508,136.60005229372072
5,0.6,1.0,10,0.8,-1711.588485761318,-2290.528746596736,-1962.8764206332844,134.89533572052537
5,0.6,1.0,10,1.0,-1629.9501091134139,-2393.0717850324218,-2025.2858708166846,154.8637990595624
5,0.6,1.0,12,0.0,-1810.7868224419644,-2416.8773699517205,-2047.1663677002934,151.24107117059975
5,0.6,1.0,12,0.2,-1694.5829205297443,-2257.6638859610484,-1995.9942548248057,139.30813399312714
5,0.6,1.0,12,0.4,-1784.9308365869153,-2506.4000056963387,-1983.819685625653,155.44628566596003
5,0.6,1.0,12,0.6,-1683.4313805181218,-2250.8846768914673,-1957.0402338622541,143.48150257603163
5,0.6,1.0,12,0.8,-1565.612622249934,-2493.31964751949,-2014.5948492162288,169.8890767672511
5,0.6,1.0,12,1.0,-1855.681736595967,-2527.8675567412442,-2113.2554707262916,164.46763950880447
5,0.6,1.0,14,0.0,-1823.6705437174412,-2360.3746557339223,-2063.4392575289917,147.9166745176693
5,0.6,1.0,14,0.2,-1761.6873891395285,-2427.5303685401077,-2070.940254412835,164.25802623155766
5,0.6,1.0,14,0.4,-1784.4471459861559,-2650.114073634128,-2077.8031905039334,189.28163321585103
5,0.6,1.0,14,0.6,-1770.0024169636747,-2552.0425915738133,-2039.696035671547,172.91395353653542
5,0.6,1.0,14,0.8,-1711.265509234543,-2588.99050052477,-2066.5527556023703,160.8117075089557
5,0.6,1.0,14,1.0,-1815.8468866236517,-2464.411703495418,-2179.7775945982585,155.51472036290494
5,0.8,0.0,2,0.0,-1529.2117874005091,-2050.949246686634,-1730.2119640597493,99.5989718020877
5,0.8,0.0,2,0.2,-1460.7435422327724,-1886.0366743866032,-1686.0701370418244,102.5225711777453
5,0.8,0.0,2,0.4,-1464.6073992597899,-2059.6068947601975,-1763.8525265181538,110.64793562235562
5,0.8,0.0,2,0.6,-1553.630388155297,-2010.6695510251138,-1770.2903068384942,109.47283066992759
5,0.8,0.0,2,0.8,-1557.0580513713,-2019.722514896756,-1754.852451616621,111.49764821031782
5,0.8,0.0,2,1.0,-1590.1410588818344,-1976.0789595563815,-1828.819629754351,92.24000215926219
5,0.8,0.0,4,0.0,-1691.9643109818574,-2296.846012996601,-1925.3262494720582,138.8266040737476
5,0.8,0.0,4,0.2,-1667.0970406139081,-2430.102098580141,-1949.123086865935,180.1513895609616
5,0.8,0.0,4,0.4,-1691.9801249659758,-2529.8767597310034,-1929.170201994166,170.4399474891501
5,0.8,0.0,4,0.6,-1586.9761838026611,-2322.758270561523,-1948.12889248521,150.29319052998977
5,0.8,0.0,4,0.8,-1792.4830819956537,-2266.4291061826584,-1994.1706688075408,119.54117254922815
5,0.8,0.0,4,1.0,-1762.1150829264463,-2519.3925841822406,-2004.7538286947458,163.64239159764293
5,0.8,0.0,6,0.0,-1674.8128728148477,-2363.448640628213,-2019.5690333287089,158.99548101520978
5,0.8,0.0,6,0.2,-1731.2191583380122,-2479.151112990983,-2047.283619070946,158.29402665501135
5,0.8,0.0,6,0.4,-1716.5803939248565,-2503.595220962662,-2087.288135515062,188.56693834925267
5,0.8,0.0,6,0.6,-1779.0312701017185,-2474.9345057653613,-2076.765414007116,153.2323460030995
5,0.8,0.0,6,0.8,-1796.0432111768855,-2746.4208265958077,-2113.265920468818,193.43501417813798
5,0.8,0.0,6,1.0,-1806.2969714317378,-2393.683503846802,-2092.320038161597,137.70755079395366
5,0.8,0.0,8,0.0,-1822.5161458857963,-2570.540902928953,-2109.9160070269195,151.58916367814084
5,0.8,0.0,8,0.2,-1806.721090877495,-2380.629553811238,-2075.815923675238,135.64927331544365
5,0.8,0.0,8,0.4,-1800.277443902264,-2657.4857205842836,-2153.667274455642,191.195543314064
5,0.8,0.0,8,0.6,-1836.5475509098687,-2567.8144266611594,-2168.444619683491,161.61323535967978
5,0.8,0.0,8,0.8,-1732.7676370951444,-2547.2063769463,-2142.821453913417,148.25767237469535
5,0.8,0.0,8,1.0,-1912.659292573528,-2995.992503349868,-2173.225262906853,177.65549354834306
5,0.8,0.0,10,0.0,-1878.6881442137537,-2738.3681170456007,-2245.169049140134,146.5183294706336
5,0.8,0.0,10,0.2,-1985.0939942599873,-2420.99241096071,-2183.1971058579143,115.65005692967617
5,0.8,0.0,10,0.4,-1868.1652366272292,-2647.304609635549,-2153.721638278008,154.51633028577163
5,0.8,0.0,10,0.6,-1878.8801427561723,-2712.8589925329225,-2171.0942309891548,149.32700566385645
5,0.8,0.0,10,0.8,-1802.2916466617519,-2487.4174276836106,-2203.9786799325593,163.81806061385328
5,0.8,0.0,10,1.0,-1947.2871199785702,-2675.057552143725,-2230.4786481064484,180.60214682795626
5,0.8,0.0,12,0.0,-1959.6156739761102,-2650.530405214631,-2282.035394542017,162.07115004642205
5,0.8,0.0,12,0.2,-1929.3585293280632,-2591.262957329636,-2262.662785456483,153.54663967295167
5,0.8,0.0,12,0.4,-1787.5790542084972,-2829.0231171769337,-2241.561524066071,209.59223013853247
5,0.8,0.0,12,0.6,-1850.40173145757,-2593.8901528088245,-2203.144840341686,158.9203611745333
5,0.8,0.0,12,0.8,-1928.529118164548,-2713.515801345788,-2261.7555976000403,151.86185335092082
5,0.8,0.0,12,1.0,-1912.2258340785977,-2745.5079587138057,-2275.94697738559,177.48763912926356
5,0.8,0.0,14,0.0,-1958.0488708722557,-2750.7937227347443,-2388.6149915966007,172.6916275621421
5,0.8,0.0,14,0.2,-1822.4518076015981,-2630.238525523482,-2289.934917669352,171.30191284545862
5,0.8,0.0,14,0.4,-1870.8660495288188,-2748.9798306024086,-2306.59574738508,201.3127166105487
5,0.8,0.0,14,0.6,-1995.9433878548166,-2667.9526761178236,-2297.9358261621855,168.6372473600258
5,0.8,0.0,14,0.8,-2071.088876265478,-2926.6848250532166,-2328.5661024634855,162.6367042230077
5,0.8,0.0,14,1.0,-2053.239918092161,-2737.4669909411946,-2378.754702192284,158.32822387869606
5,0.8,0.2,2,0.0,-1502.3876900020173,-1877.4325407551053,-1668.932547890491,86.13180512289807
5,0.8,0.2,2,0.2,-1478.543990556989,-1874.5426764142198,-1644.8779029017032,90.46089064680226
5,0.8,0.2,2,0.4,-1465.668320806477,-1856.5035561047,-1638.569358910965,91.4249487919167
5,0.8,0.2,2,0.6,-1378.4329216588662,-1885.803705786389,-1635.8688851280003,99.7098891686649
5,0.8,0.2,2,0.8,-1517.758143894906,-1926.246425749547,-1709.3667677067956,118.74113869704418
5,0.8,0.2,2,1.0,-1480.4548166162206,-2028.644707571532,-1682.8710808094688,99.50982916074388
5,0.8,0.2,4,0.0,-1452.4265115719309,-1897.6925937643798,-1659.4547213721323,91.13627871541341
5,0.8,0.2,4,0.2,-1426.9934925708208,-1888.7164529008355,-1651.0315798680917,105.05191422011733
5,0.8,0.2,4,0.4,-1448.0120472128096,-2172.9449871173865,-1679.208569292642,131.83805405409447
5,0.8,0.2,4,0.6,-1409.542941291736,-1870.2840559665933,-1664.0978603858096,104.60487641903258
5,0.8,0.2,4,0.8,-1473.6434682799722,-2038.3819598351806,-1719.1447316637539,126.69471079810941
5,0.8,0.2,4,1.0,-1491.8501775634104,-1990.9030876372917,-1699.2626999939669,111.00473100435768
5,0.8,0.2,6,0.0,-1531.3205086294784,-1946.8615501161414,-1729.9738266647335,103.71904576083043
5,0.8,0.2,6,0.2,-1496.7416107292263,-2028.9926099117274,-1732.5573819055844,135.88124133054603
5,0.8,0.2,6,0.4,-1489.2528845561524,-2155.2527185234567,-1740.530729442635,134.07789582367224
5,0.8,0.2,6,0.6,-1350.527507584567,-2034.1378278104205,-1688.0812808535484,120.01639908435767
5,0.8,0.2,6,0.8,-1489.3929057231767,-2186.080033795053,-1767.5883359102795,146.79921523905998
5,0.8,0.2,6,1.0,-1443.3121597687941,-2018.5494192421352,-1751.6856876555432,125.04410742240144
5,0.8,0.2,8,0.0,-1541.8882987169204,-2077.329379407847,-1747.941040307126,126.03458567975547
5,0.8,0.2,8,0.2,-1544.5893334472216,-2242.287932492909,-1767.5142949381002,132.61580561638232
5,0.8,0.2,8,0.4,-1488.6887063810789,-2201.43724292828,-1762.0158546299601,142.4287740914976
5,0.8,0.2,8,0.6,-1533.0161556615635,-2028.508869231437,-1744.9996183122296,121.2176141192772
5,0.8,0.2,8,0.8,-1566.655895348124,-2147.469460121298,-1808.2733890540526,138.80405977503054
5,0.8,0.2,8,1.0,-1522.9961749071213,-2216.0812872262704,-1830.4892106459056,169.44162909175617
5,0.8,0.2,10,0.0,-1470.9553019541886,-2181.1284001470412,-1819.4640053253706,148.13775801343118
5,0.8,0.2,10,0.2,-1518.295596859354,-2136.454571668328,-1809.2125693277953,149.12426222250562
5,0.8,0.2,10,0.4,-1562.6199474533346,-2058.3182798004364,-1795.227769963921,122.35708766385709
5,0.8,0.2,10,0.6,-1478.4654786324668,-2007.080269419781,-1756.7529443307526,106.51607145489562
